ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257529057	 	3.3.1
USER	AceptarLocalTestNegativo	2120	END	1590257600487	1590257667241
USER	AceptarLocalTestNegativo	2122	END	1590257600629	1590257667307
REQUEST	1905		MyLocales	1590257662196	1590257667321	OK	 
REQUEST	2525		RightLogged Redirect 1	1590257662481	1590257667340	OK	 
REQUEST	2585		RightLogged Redirect 1	1590257662485	1590257667342	OK	 
USER	AceptarLocalTestNegativo	2121	END	1590257600566	1590257667350
REQUEST	495		LocalAccepted Redirect 1	1590257660483	1590257667352	OK	 
REQUEST	550		LocalAccepted Redirect 1	1590257662323	1590257667366	OK	 
REQUEST	1907		MyLocales	1590257662317	1590257667378	OK	 
REQUEST	2617		RightLogged	1590257660665	1590257667378	OK	 
USER	AceptarLocalTestNegativo	2123	END	1590257600691	1590257667409
USER	AceptarLocalTestNegativo	2124	END	1590257600757	1590257667426
REQUEST	1534		ShowLocal	1590257662478	1590257667437	OK	 
REQUEST	2495		RightLogged Redirect 1	1590257661746	1590257667438	OK	 
REQUEST	1787		MyLocales	1590257658330	1590257667450	OK	 
REQUEST	2300		Forbidden	1590257662517	1590257667451	OK	 
REQUEST	576		LocalAccepted Redirect 1	1590257660516	1590257667499	OK	 
REQUEST	664		LocalAccepted	1590257660717	1590257667500	OK	 
REQUEST	2470		RightLogged Redirect 1	1590257660733	1590257667507	OK	 
REQUEST	496		LocalAccepted Redirect 1	1590257660489	1590257667512	OK	 
REQUEST	2301		Forbidden	1590257662607	1590257667514	OK	 
USER	AceptarLocalTestNegativo	2125	END	1590257600832	1590257667517
REQUEST	1627		MyLocales	1590257652668	1590257667533	OK	 
USER	AceptarLocalTestNegativo	2126	END	1590257600894	1590257667597
REQUEST	514		LocalAccepted Redirect 1	1590257660547	1590257667639	OK	 
REQUEST	1391		ShowLocal	1590257660747	1590257667651	OK	 
REQUEST	2236		RightLogged Redirect 1	1590257660765	1590257667656	OK	 
REQUEST	2619		RightLogged	1590257660777	1590257667657	OK	 
REQUEST	2302		Forbidden	1590257662667	1590257667664	OK	 
REQUEST	1808		MyLocales	1590257658707	1590257667698	OK	 
REQUEST	2678		RightLogged	1590257662714	1590257667701	OK	 
REQUEST	2303		Forbidden	1590257662714	1590257667709	OK	 
REQUEST	1925		MyLocales	1590257662517	1590257667791	OK	 
REQUEST	516		LocalAccepted Redirect 1	1590257660669	1590257667815	OK	 
REQUEST	665		LocalAccepted	1590257660814	1590257667821	OK	 
REQUEST	2679		RightLogged	1590257662791	1590257667821	OK	 
REQUEST	2304		Forbidden	1590257662791	1590257667828	OK	 
REQUEST	394		LocalAccepted Redirect 1	1590257662492	1590257667841	OK	 
REQUEST	666		LocalAccepted	1590257660908	1590257667843	OK	 
REQUEST	616		LocalAccepted Redirect 1	1590257662492	1590257667861	OK	 
REQUEST	725		LocalAccepted	1590257662791	1590257667873	OK	 
USER	AceptarLocalTestNegativo	2127	END	1590257600959	1590257667907
USER	AceptarLocalTestNegativo	2128	END	1590257601027	1590257667921
REQUEST	1867		MyLocales	1590257660681	1590257667928	OK	 
REQUEST	1393		ShowLocal	1590257659065	1590257667932	OK	 
REQUEST	2305		Forbidden	1590257662877	1590257667940	OK	 
REQUEST	1926		MyLocales	1590257662607	1590257667983	OK	 
USER	AceptarLocalTestNegativo	2129	END	1590257601087	1590257667989
REQUEST	1334		ShowLocal	1590257656892	1590257667992	OK	 
REQUEST	2681		RightLogged	1590257662922	1590257667992	OK	 
REQUEST	2377		RightLogged Redirect 1	1590257659073	1590257667997	OK	 
REQUEST	2306		Forbidden	1590257662927	1590257667998	OK	 
REQUEST	1868		MyLocales	1590257660743	1590257668001	OK	 
REQUEST	1443		ShowLocal	1590257660972	1590257668006	OK	 
REQUEST	1745		MyLocales	1590257656530	1590257668015	OK	 
REQUEST	669		LocalAccepted	1590257661034	1590257668016	OK	 
USER	AceptarLocalTestNegativo	2130	END	1590257601164	1590257668019
REQUEST	2307		Forbidden	1590257662987	1590257668037	OK	 
REQUEST	2622		RightLogged	1590257661004	1590257668052	OK	 
USER	AceptarLocalTestNegativo	2131	END	1590257601227	1590257668053
USER	AceptarLocalTestNegativo	2132	END	1590257601289	1590257668077
REQUEST	343		LocalAccepted Redirect 1	1590257660799	1590257668103	OK	 
REQUEST	1444		ShowLocal	1590257661070	1590257668107	OK	 
REQUEST	670		LocalAccepted	1590257661086	1590257668137	OK	 
REQUEST	2683		RightLogged	1590257663027	1590257668138	OK	 
REQUEST	1927		MyLocales	1590257662667	1590257668169	OK	 
USER	AceptarLocalTestNegativo	2148	END	1590257601371	1590257668200
REQUEST	1869		MyLocales	1590257660814	1590257668288	OK	 
REQUEST	2443		RightLogged	1590257655062	1590257668288	OK	 
REQUEST	1446		ShowLocal	1590257661181	1590257668296	OK	 
REQUEST	730		LocalAccepted	1590257663121	1590257668297	OK	 
REQUEST	1929		MyLocales	1590257662807	1590257668299	OK	 
REQUEST	2684		RightLogged	1590257663121	1590257668303	OK	 
REQUEST	2309		Forbidden	1590257663121	1590257668305	OK	 
REQUEST	1503		ShowLocal	1590257661181	1590257668311	OK	 
REQUEST	731		LocalAccepted	1590257663137	1590257668313	OK	 
REQUEST	1482		ShowLocal	1590257663091	1590257668314	OK	 
REQUEST	2308		Forbidden	1590257663091	1590257668314	OK	 
REQUEST	673		LocalAccepted	1590257661277	1590257668315	OK	 
REQUEST	2310		Forbidden	1590257663198	1590257668320	OK	 
REQUEST	1484		ShowLocal	1590257663230	1590257668323	OK	 
REQUEST	1483		ShowLocal	1590257663214	1590257668323	OK	 
USER	AceptarLocalTestNegativo	2149	END	1590257601429	1590257668332
USER	AceptarLocalTestNegativo	2150	END	1590257601492	1590257668332
REQUEST	635		LocalAccepted Redirect 1	1590257662858	1590257668344	OK	 
REQUEST	2554		RightLogged Redirect 1	1590257661329	1590257668346	OK	 
REQUEST	2311		Forbidden	1590257663261	1590257668356	OK	 
REQUEST	2312		Forbidden	1590257663323	1590257668360	OK	 
REQUEST	485		LocalAccepted Redirect 1	1590257664840	1590257668361	OK	 
REQUEST	2685		RightLogged	1590257663167	1590257668396	OK	 
REQUEST	2565		RightLogged	1590257659167	1590257668412	OK	 
REQUEST	1752		MyLocales	1590257656994	1590257668459	OK	 
USER	AceptarLocalTestNegativo	2151	END	1590257601558	1590257668464
REQUEST	1813		MyLocales	1590257659073	1590257668466	OK	 
REQUEST	2234		RightLogged Redirect 1	1590257655325	1590257668469	OK	 
REQUEST	1505		ShowLocal	1590257661379	1590257668469	OK	 
REQUEST	2703		RightLogged	1590257663367	1590257668469	OK	 
REQUEST	1930		MyLocales	1590257662877	1590257668473	OK	 
USER	AceptarLocalTestNegativo	2153	END	1590257601693	1590257668480
REQUEST	2703		RightLogged Redirect 1	1590257668469	1590257668486	OK	 
REQUEST	2493		RightLogged Redirect 1	1590257661463	1590257668490	OK	 
REQUEST	1507		ShowLocal	1590257661461	1590257668491	OK	 
REQUEST	1486		ShowLocal	1590257663391	1590257668493	OK	 
USER	AceptarLocalTestNegativo	2156	END	1590257601887	1590257668520
USER	AceptarLocalTestNegativo	2152	END	1590257601636	1590257668520
USER	AceptarLocalTestNegativo	2154	END	1590257601761	1590257668520
USER	AceptarLocalTestNegativo	2155	END	1590257601827	1590257668520
REQUEST	2328		Forbidden	1590257663411	1590257668547	OK	 
USER	AceptarLocalTestNegativo	2157	END	1590257601964	1590257668558
REQUEST	1931		MyLocales	1590257662937	1590257668599	OK	 
REQUEST	2645		RightLogged	1590257661513	1590257668599	OK	 
REQUEST	1873		MyLocales	1590257661101	1590257668620	OK	 
REQUEST	465		LocalAccepted Redirect 1	1590257659080	1590257668629	OK	 
REQUEST	1396		ShowLocal	1590257661539	1590257668630	OK	 
REQUEST	2329		Forbidden	1590257663485	1590257668682	OK	 
USER	AceptarLocalTestNegativo	2158	END	1590257602027	1590257668747
REQUEST	585		LocalAccepted Redirect 1	1590257661328	1590257668788	OK	 
REQUEST	677		LocalAccepted	1590257661567	1590257668789	OK	 
REQUEST	1936		MyLocales	1590257663247	1590257668789	OK	 
USER	AceptarLocalTestNegativo	2159	END	1590257602089	1590257668797
REQUEST	2330		Forbidden	1590257663531	1590257668806	OK	 
REQUEST	1877		MyLocales	1590257661332	1590257668809	OK	 
REQUEST	633		LocalAccepted	1590257659607	1590257668853	OK	 
REQUEST	462		LocalAccepted Redirect 1	1590257661335	1590257668871	OK	 
USER	AceptarLocalTestNegativo	2160	END	1590257602167	1590257668907
REQUEST	640		LocalAccepted Redirect 1	1590257663362	1590257668917	OK	 
REQUEST	2647		RightLogged	1590257661638	1590257668917	OK	 
USER	AceptarLocalTestNegativo	2161	END	1590257602229	1590257668981
REQUEST	587		LocalAccepted Redirect 1	1590257661463	1590257668988	OK	 
REQUEST	693		LocalAccepted	1590257661671	1590257668989	OK	 
USER	AceptarLocalTestNegativo	2162	END	1590257602292	1590257668997
REQUEST	1953		MyLocales	1590257663411	1590257669023	OK	 
REQUEST	634		LocalAccepted	1590257659680	1590257669029	OK	 
REQUEST	1895		MyLocales	1590257661538	1590257669039	OK	 
REQUEST	2331		Forbidden	1590257663604	1590257669043	OK	 
REQUEST	737		LocalAccepted	1590257663604	1590257669044	OK	 
REQUEST	2589		RightLogged	1590257659773	1590257669096	OK	 
REQUEST	1418		ShowLocal	1590257659758	1590257669099	OK	 
REQUEST	433		LocalAccepted Redirect 1	1590257657546	1590257669100	OK	 
REQUEST	695		LocalAccepted	1590257661765	1590257669108	OK	 
REQUEST	1655		MyLocales	1590257653545	1590257669109	OK	 
REQUEST	2332		Forbidden	1590257663668	1590257669111	OK	 
REQUEST	1453		ShowLocal	1590257661765	1590257669112	OK	 
REQUEST	754		LocalAccepted	1590257663715	1590257669113	OK	 
REQUEST	677		LocalAccepted Redirect 1	1590257668789	1590257669239	OK	 
REQUEST	696		LocalAccepted	1590257661841	1590257669240	OK	 
USER	AceptarLocalTestNegativo	2178	END	1590257602354	1590257669257
REQUEST	2497		RightLogged Redirect 1	1590257661853	1590257669261	OK	 
REQUEST	1419		ShowLocal	1590257659932	1590257669265	OK	 
REQUEST	577		LocalAccepted	1590257657932	1590257669267	OK	 
REQUEST	2334		Forbidden	1590257663797	1590257669271	OK	 
REQUEST	1836		MyLocales	1590257659570	1590257669277	OK	 
REQUEST	2531		RightLogged	1590257657932	1590257669277	OK	 
REQUEST	2333		Forbidden	1590257663730	1590257669299	OK	 
REQUEST	581		LocalAccepted Redirect 1	1590257663535	1590257669299	OK	 
REQUEST	1837		MyLocales	1590257659648	1590257669306	OK	 
USER	AceptarLocalTestNegativo	2180	END	1590257602479	1590257669359
USER	AceptarLocalTestNegativo	2179	END	1590257602417	1590257669371
REQUEST	1897		MyLocales	1590257661657	1590257669376	OK	 
REQUEST	2498		RightLogged Redirect 1	1590257661906	1590257669378	OK	 
REQUEST	2499		RightLogged Redirect 1	1590257661911	1590257669381	OK	 
REQUEST	2335		Forbidden	1590257663872	1590257669389	OK	 
REQUEST	2336		Forbidden	1590257663927	1590257669390	OK	 
USER	AceptarLocalTestNegativo	2181	END	1590257602547	1590257669449
REQUEST	525		LocalAccepted Redirect 1	1590257661675	1590257669474	OK	 
REQUEST	638		LocalAccepted	1590257659992	1590257669481	OK	 
REQUEST	1454		ShowLocal	1590257661928	1590257669482	OK	 
REQUEST	1839		MyLocales	1590257659758	1590257669497	OK	 
REQUEST	697		LocalAccepted	1590257661937	1590257669499	OK	 
REQUEST	1898		MyLocales	1590257661719	1590257669511	OK	 
USER	AceptarLocalTestNegativo	2182	END	1590257602607	1590257669527
REQUEST	606		LocalAccepted Redirect 1	1590257661755	1590257669590	OK	 
REQUEST	1423		ShowLocal	1590257660077	1590257669595	OK	 
REQUEST	1415		ShowLocal	1590257661911	1590257669599	OK	 
REQUEST	2651		RightLogged	1590257661927	1590257669599	OK	 
REQUEST	758		LocalAccepted	1590257663997	1590257669600	OK	 
REQUEST	698		LocalAccepted	1590257661989	1590257669605	OK	 
REQUEST	2337		Forbidden	1590257663997	1590257669606	OK	 
REQUEST	1899		MyLocales	1590257661801	1590257669652	OK	 
REQUEST	641		LocalAccepted	1590257660134	1590257669653	OK	 
REQUEST	2338		Forbidden	1590257664059	1590257669661	OK	 
USER	AceptarLocalTestNegativo	2183	END	1590257602677	1590257669667
REQUEST	1958		MyLocales	1590257663730	1590257669671	OK	 
REQUEST	2501		RightLogged Redirect 1	1590257661989	1590257669678	OK	 
REQUEST	2339		Forbidden	1590257664117	1590257669687	OK	 
REQUEST	549		LocalAccepted Redirect 1	1590257659934	1590257669710	OK	 
REQUEST	2652		RightLogged	1590257662101	1590257669711	OK	 
REQUEST	2523		RightLogged Redirect 1	1590257660194	1590257669718	OK	 
REQUEST	2340		Forbidden	1590257664169	1590257669751	OK	 
USER	AceptarLocalTestNegativo	2184	END	1590257602748	1590257669752
USER	AceptarLocalTestNegativo	2185	END	1590257602810	1590257669752
REQUEST	159		LocalAccepted Redirect 1	1590257663825	1590257669759	OK	 
REQUEST	2442		RightLogged Redirect 1	1590257662107	1590257669770	OK	 
REQUEST	2341		Forbidden	1590257664263	1590257669779	OK	 
REQUEST	2716		RightLogged	1590257664247	1590257669780	OK	 
REQUEST	1512		ShowLocal	1590257664267	1590257669788	OK	 
REQUEST	544		LocalAccepted Redirect 1	1590257661897	1590257669793	OK	 
REQUEST	1781		MyLocales	1590257657978	1590257669843	OK	 
REQUEST	2502		RightLogged Redirect 1	1590257662148	1590257669845	OK	 
REQUEST	700		LocalAccepted	1590257662179	1590257669846	OK	 
REQUEST	2655		RightLogged	1590257662179	1590257669851	OK	 
REQUEST	2342		Forbidden	1590257664326	1590257669853	OK	 
USER	AceptarLocalTestNegativo	2186	END	1590257602877	1590257669871
REQUEST	701		LocalAccepted	1590257662149	1590257669905	OK	 
REQUEST	489		LocalAccepted Redirect 1	1590257660052	1590257669937	OK	 
REQUEST	644		LocalAccepted	1590257660371	1590257669939	OK	 
USER	AceptarLocalTestNegativo	2187	END	1590257602951	1590257669947
REQUEST	1843		MyLocales	1590257660041	1590257669981	OK	 
REQUEST	2656		RightLogged	1590257662257	1590257669982	OK	 
REQUEST	764		LocalAccepted	1590257664371	1590257669983	OK	 
REQUEST	645		LocalAccepted	1590257660402	1590257669985	OK	 
REQUEST	697		LocalAccepted Redirect 1	1590257669499	1590257669991	OK	 
REQUEST	2358		Forbidden	1590257664407	1590257669992	OK	 
USER	AceptarLocalTestNegativo	2188	END	1590257603013	1590257670067
USER	AceptarLocalTestNegativo	2189	END	1590257603077	1590257670087
USER	AceptarLocalTestNegativo	2190	END	1590257603157	1590257670129
REQUEST	1845		MyLocales	1590257660179	1590257670132	OK	 
REQUEST	1514		ShowLocal	1590257662317	1590257670137	OK	 
REQUEST	251		LocalAccepted Redirect 1	1590257653958	1590257670142	OK	 
REQUEST	646		LocalAccepted	1590257660478	1590257670143	OK	 
REQUEST	2359		Forbidden	1590257664471	1590257670157	OK	 
REQUEST	1455		ShowLocal	1590257664471	1590257670166	OK	 
REQUEST	1963		MyLocales	1590257664185	1590257670187	OK	 
REQUEST	2360		Forbidden	1590257664520	1590257670197	OK	 
USER	AceptarLocalTestNegativo	2191	END	1590257603207	1590257670207
REQUEST	1902		MyLocales	1590257661989	1590257670221	OK	 
REQUEST	548		LocalAccepted Redirect 1	1590257662010	1590257670233	OK	 
REQUEST	1904		MyLocales	1590257662136	1590257670304	OK	 
REQUEST	459		LocalAccepted Redirect 1	1590257658883	1590257670304	OK	 
USER	AceptarLocalTestNegativo	2192	END	1590257603282	1590257670348
REQUEST	1966		MyLocales	1590257664371	1590257670412	OK	 
REQUEST	2507		RightLogged Redirect 1	1590257662374	1590257670419	OK	 
REQUEST	2361		Forbidden	1590257664595	1590257670423	OK	 
USER	AceptarLocalTestNegativo	2209	END	1590257603407	1590257670427
USER	AceptarLocalTestNegativo	2208	END	1590257603347	1590257670442
REQUEST	605		LocalAccepted Redirect 1	1590257664415	1590257670450	OK	 
REQUEST	2673		RightLogged	1590257662389	1590257670450	OK	 
REQUEST	2352		RightLogged Redirect 1	1590257660515	1590257670459	OK	 
REQUEST	2615		RightLogged	1590257660521	1590257670459	OK	 
REQUEST	2738		RightLogged	1590257664701	1590257670459	OK	 
REQUEST	2362		Forbidden	1590257664657	1590257670460	OK	 
REQUEST	2363		Forbidden	1590257664717	1590257670467	OK	 
REQUEST	2364		Forbidden	1590257664767	1590257670473	OK	 
USER	AceptarLocalTestNegativo	2210	END	1590257603485	1590257670489
REQUEST	1863		MyLocales	1590257660407	1590257670489	OK	 
USER	AceptarLocalTestNegativo	2211	END	1590257603553	1590257670509
USER	AceptarLocalTestNegativo	2212	END	1590257603607	1590257670587
REQUEST	557		LocalAccepted Redirect 1	1590257660466	1590257670612	OK	 
REQUEST	453		LocalAccepted Redirect 1	1590257660470	1590257670628	OK	 
REQUEST	786		LocalAccepted	1590257664817	1590257670655	OK	 
REQUEST	551		LocalAccepted Redirect 1	1590257662324	1590257670658	OK	 
REQUEST	497		LocalAccepted Redirect 1	1590257660499	1590257670681	OK	 
REQUEST	490		LocalAccepted Redirect 1	1590257662323	1590257670687	OK	 
REQUEST	2365		Forbidden	1590257664861	1590257670750	OK	 
REQUEST	552		LocalAccepted Redirect 1	1590257662331	1590257670792	OK	 
REQUEST	603		LocalAccepted	1590257658747	1590257670794	OK	 
REQUEST	1533		ShowLocal	1590257664889	1590257670798	OK	 
REQUEST	491		LocalAccepted Redirect 1	1590257662324	1590257670819	OK	 
REQUEST	2366		Forbidden	1590257664927	1590257670828	OK	 
REQUEST	2527		RightLogged Redirect 1	1590257662563	1590257670829	OK	 
REQUEST	2367		Forbidden	1590257664999	1590257670837	OK	 
REQUEST	2742		RightLogged	1590257664999	1590257670838	OK	 
REQUEST	723		LocalAccepted	1590257662621	1590257670838	OK	 
REQUEST	1535		ShowLocal	1590257664999	1590257670841	OK	 
REQUEST	1421		ShowLocal	1590257662621	1590257670844	OK	 
REQUEST	2743		RightLogged	1590257665045	1590257670844	OK	 
REQUEST	2677		RightLogged	1590257662636	1590257670844	OK	 
REQUEST	1597		ShowLocal	1590257665044	1590257670847	OK	 
USER	AceptarLocalTestNegativo	2214	END	1590257603747	1590257670857
USER	AceptarLocalTestNegativo	2215	END	1590257603808	1590257670869
REQUEST	707		LocalAccepted	1590257662582	1590257670889	OK	 
REQUEST	2675		RightLogged	1590257662517	1590257670889	OK	 
REQUEST	575		LocalAccepted Redirect 1	1590257660499	1590257670892	OK	 
REQUEST	2534		RightLogged Redirect 1	1590257660799	1590257670894	OK	 
REQUEST	555		LocalAccepted Redirect 1	1590257662453	1590257670896	OK	 
REQUEST	2368		Forbidden	1590257665054	1590257670902	OK	 
USER	AceptarLocalTestNegativo	2213	END	1590257603681	1590257670916
REQUEST	1985		MyLocales	1590257664737	1590257670920	OK	 
USER	AceptarLocalTestNegativo	2216	END	1590257603886	1590257671057
REQUEST	1986		MyLocales	1590257664817	1590257671107	OK	 
REQUEST	2620		RightLogged	1590257660841	1590257671107	OK	 
REQUEST	2439		RightLogged	1590257654788	1590257671107	OK	 
REQUEST	726		LocalAccepted	1590257662832	1590257671122	OK	 
REQUEST	2382		RightLogged	1590257653003	1590257671122	OK	 
REQUEST	1477		ShowLocal	1590257662905	1590257671126	OK	 
REQUEST	790		LocalAccepted	1590257665192	1590257671127	OK	 
REQUEST	1478		ShowLocal	1590257662927	1590257671130	OK	 
REQUEST	2369		Forbidden	1590257665117	1590257671132	OK	 
REQUEST	1924		MyLocales	1590257662457	1590257671133	OK	 
REQUEST	2746		RightLogged	1590257665254	1590257671135	OK	 
REQUEST	792		LocalAccepted	1590257665301	1590257671137	OK	 
REQUEST	2747		RightLogged	1590257665287	1590257671139	OK	 
REQUEST	728		LocalAccepted	1590257662937	1590257671140	OK	 
REQUEST	2371		Forbidden	1590257665257	1590257671141	OK	 
REQUEST	1983		MyLocales	1590257664827	1590257671144	OK	 
REQUEST	729		LocalAccepted	1590257663027	1590257671145	OK	 
REQUEST	2372		Forbidden	1590257665347	1590257671153	OK	 
REQUEST	1480		ShowLocal	1590257663027	1590257671155	OK	 
REQUEST	794		LocalAccepted	1590257665394	1590257671155	OK	 
REQUEST	2388		Forbidden	1590257665397	1590257671167	OK	 
REQUEST	1866		MyLocales	1590257660618	1590257671181	OK	 
REQUEST	667		LocalAccepted Redirect 1	1590257664847	1590257671188	OK	 
REQUEST	2389		Forbidden	1590257665457	1590257671198	OK	 
REQUEST	1600		ShowLocal	1590257665477	1590257671206	OK	 
REQUEST	2764		RightLogged	1590257665457	1590257671206	OK	 
REQUEST	2591		RightLogged Redirect 1	1590257663072	1590257671213	OK	 
REQUEST	2625		RightLogged	1590257661181	1590257671213	OK	 
REQUEST	2390		Forbidden	1590257665527	1590257671219	OK	 
REQUEST	2370		Forbidden	1590257665192	1590257671276	OK	 
REQUEST	546		LocalAccepted	1590257656857	1590257671276	OK	 
REQUEST	1987		MyLocales	1590257664924	1590257671300	OK	 
REQUEST	1395		ShowLocal	1590257659258	1590257671304	OK	 
REQUEST	671		LocalAccepted	1590257661224	1590257671305	OK	 
USER	AceptarLocalTestNegativo	2217	END	1590257603948	1590257671328
REQUEST	1990		MyLocales	1590257665054	1590257671337	OK	 
REQUEST	2626		RightLogged	1590257661247	1590257671337	OK	 
REQUEST	2626		RightLogged Redirect 1	1590257671337	1590257671345	OK	 
USER	AceptarLocalTestNegativo	2218	END	1590257604011	1590257671354
