ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarAnuncioTest	aceptaranunciotest	1590183771307	 	3.3.1
REQUEST	1752		Forbidden	1590183861632	1590183861642	OK	 
REQUEST	2252		RightLogged	1590183861637	1590183861644	OK	 
REQUEST	3532		Welcome	1590183861638	1590183861645	OK	 
REQUEST	3552		Welcome	1590183861638	1590183861647	OK	 
REQUEST	2252		RightLogged Redirect 1	1590183861644	1590183861649	OK	 
USER	AceptarAnuncioTestPositivo	3533	START	1590183861681	1590183861681
USER	AceptarAnuncioTestNegativo	3553	START	1590183861682	1590183861682
REQUEST	2407		RightLogged	1590183861681	1590183861687	OK	 
REQUEST	3185		WrongLogin	1590183861681	1590183861687	OK	 
REQUEST	2409		RightLogged	1590183861681	1590183861689	OK	 
REQUEST	2428		WrongLogged	1590183861681	1590183861689	OK	 
REQUEST	2335		RightLogged	1590183861681	1590183861690	OK	 
REQUEST	2410		RightLogged	1590183861693	1590183861697	OK	 
REQUEST	2258		RightLogged	1590183861693	1590183861698	OK	 
REQUEST	2410		RightLogged Redirect 1	1590183861697	1590183861706	OK	 
REQUEST	1732		MyAnuncios	1590183861693	1590183861706	OK	 
REQUEST	2406		RightLogged	1590183861699	1590183861708	OK	 
REQUEST	2335		RightLogged Redirect 1	1590183861690	1590183861711	OK	 
REQUEST	3533		Welcome	1590183861683	1590183861714	OK	 
REQUEST	2276		WrongLogged	1590183861712	1590183861714	OK	 
REQUEST	2258		RightLogged Redirect 1	1590183861698	1590183861718	OK	 
REQUEST	2430		WrongLogged	1590183861716	1590183861718	OK	 
REQUEST	2428		WrongLogged Redirect 1	1590183861689	1590183861721	OK	 
REQUEST	3186		WrongLogin	1590183861722	1590183861724	OK	 
REQUEST	2411		RightLogged	1590183861722	1590183861726	OK	 
REQUEST	3167		RightLogin	1590183861722	1590183861727	OK	 
REQUEST	970		AnuncioAccepted	1590183861700	1590183861731	OK	 
REQUEST	971		AnuncioAccepted	1590183861701	1590183861736	OK	 
REQUEST	1290		ShowAnuncio	1590183861722	1590183861738	OK	 
REQUEST	2430		WrongLogged Redirect 1	1590183861718	1590183861738	OK	 
REQUEST	3553		Welcome	1590183861684	1590183861740	OK	 
REQUEST	2407		RightLogged Redirect 1	1590183861687	1590183861740	OK	 
REQUEST	2409		RightLogged Redirect 1	1590183861689	1590183861740	OK	 
REQUEST	1753		Forbidden	1590183861694	1590183861742	OK	 
REQUEST	2276		WrongLogged Redirect 1	1590183861714	1590183861743	OK	 
REQUEST	2406		RightLogged Redirect 1	1590183861708	1590183861744	OK	 
REQUEST	2411		RightLogged Redirect 1	1590183861726	1590183861747	OK	 
USER	AceptarAnuncioTestPositivo	534	END	1590183786750	1590183861747
USER	AceptarAnuncioTestPositivo	533	END	1590183786703	1590183861748
USER	AceptarAnuncioTestPositivo	3534	START	1590183861750	1590183861750
REQUEST	3187		WrongLogin	1590183861749	1590183861752	OK	 
REQUEST	3168		RightLogin	1590183861750	1590183861753	OK	 
USER	AceptarAnuncioTestNegativo	3554	START	1590183861754	1590183861754
REQUEST	2431		WrongLogged	1590183861754	1590183861756	OK	 
REQUEST	2431		WrongLogged Redirect 1	1590183861756	1590183861762	OK	 
REQUEST	3554		Welcome	1590183861755	1590183861765	OK	 
REQUEST	3534		Welcome	1590183861751	1590183861768	OK	 
REQUEST	3188		WrongLogin	1590183861758	1590183861770	OK	 
REQUEST	1733		MyAnuncios	1590183861758	1590183861772	OK	 
USER	AceptarAnuncioTestNegativo	1185	END	1590183802313	1590183861772
USER	AceptarAnuncioTestNegativo	1307	END	1590183805386	1590183861773
REQUEST	3169		RightLogin	1590183861758	1590183861776	OK	 
REQUEST	1754		Forbidden	1590183861758	1590183861776	OK	 
REQUEST	2413		RightLogged	1590183861772	1590183861779	OK	 
REQUEST	1287		ShowAnuncio	1590183861773	1590183861781	OK	 
REQUEST	2413		RightLogged Redirect 1	1590183861779	1590183861783	OK	 
REQUEST	2433		WrongLogged	1590183861772	1590183861784	OK	 
REQUEST	3189		WrongLogin	1590183861758	1590183861785	OK	 
REQUEST	2429		WrongLogged	1590183861772	1590183861785	OK	 
REQUEST	2432		WrongLogged	1590183861772	1590183861786	OK	 
USER	AceptarAnuncioTestNegativo	3555	START	1590183861796	1590183861796
USER	AceptarAnuncioTestPositivo	3535	START	1590183861796	1590183861796
USER	AceptarAnuncioTestNegativo	1309	END	1590183805478	1590183861802
USER	AceptarAnuncioTestPositivo	539	END	1590183787006	1590183861803
REQUEST	2412		RightLogged	1590183861803	1590183861807	OK	 
USER	AceptarAnuncioTestNegativo	1310	END	1590183805530	1590183861811
USER	AceptarAnuncioTestNegativo	1312	END	1590183805629	1590183861812
USER	AceptarAnuncioTestPositivo	459	END	1590183784990	1590183861814
USER	AceptarAnuncioTestNegativo	1313	END	1590183805684	1590183861815
USER	AceptarAnuncioTestPositivo	537	END	1590183786909	1590183861815
USER	AceptarAnuncioTestPositivo	573	END	1590183787680	1590183861818
REQUEST	3190		WrongLogin	1590183861818	1590183861822	OK	 
REQUEST	2432		WrongLogged Redirect 1	1590183861786	1590183861825	OK	 
REQUEST	3535		Welcome	1590183861797	1590183861829	OK	 
REQUEST	1734		MyAnuncios	1590183861804	1590183861831	OK	 
REQUEST	1292		ShowAnuncio	1590183861800	1590183861831	OK	 
REQUEST	2433		WrongLogged Redirect 1	1590183861784	1590183861834	OK	 
REQUEST	2429		WrongLogged Redirect 1	1590183861785	1590183861838	OK	 
REQUEST	3555		Welcome	1590183861797	1590183861838	OK	 
REQUEST	2412		RightLogged Redirect 1	1590183861807	1590183861838	OK	 
REQUEST	1288		ShowAnuncio	1590183861794	1590183861843	OK	 
REQUEST	1293		ShowAnuncio	1590183861818	1590183861843	OK	 
REQUEST	1286		ShowAnuncio	1590183861799	1590183861843	OK	 
REQUEST	1755		Forbidden	1590183861791	1590183861846	OK	 
REQUEST	2285		RightLogged	1590183861845	1590183861847	OK	 
REQUEST	1735		MyAnuncios	1590183861845	1590183861849	OK	 
USER	AceptarAnuncioTestNegativo	1311	END	1590183805602	1590183861850
REQUEST	3191		WrongLogin	1590183861850	1590183861852	OK	 
USER	AceptarAnuncioTestPositivo	3536	START	1590183861852	1590183861852
REQUEST	2287		RightLogged	1590183861850	1590183861854	OK	 
USER	AceptarAnuncioTestNegativo	3556	START	1590183861854	1590183861854
USER	AceptarAnuncioTestPositivo	541	END	1590183787110	1590183861858
USER	AceptarAnuncioTestPositivo	540	END	1590183787059	1590183861859
REQUEST	3192		WrongLogin	1590183861861	1590183861862	OK	 
REQUEST	3172		RightLogin	1590183861861	1590183861864	OK	 
REQUEST	2379		RightLogged	1590183861862	1590183861865	OK	 
REQUEST	3161		WrongLogin	1590183861861	1590183861865	OK	 
REQUEST	2285		RightLogged Redirect 1	1590183861847	1590183861873	OK	 
REQUEST	3536		Welcome	1590183861853	1590183861873	OK	 
REQUEST	2379		RightLogged Redirect 1	1590183861865	1590183861873	OK	 
REQUEST	1289		ShowAnuncio	1590183861858	1590183861875	OK	 
REQUEST	1756		Forbidden	1590183861845	1590183861876	OK	 
REQUEST	2287		RightLogged Redirect 1	1590183861854	1590183861876	OK	 
REQUEST	3556		Welcome	1590183861854	1590183861878	OK	 
REQUEST	2306		WrongLogged	1590183861878	1590183861881	OK	 
REQUEST	2384		WrongLogged	1590183861883	1590183861886	OK	 
REQUEST	2398		WrongLogged	1590183861883	1590183861887	OK	 
REQUEST	2436		WrongLogged	1590183861884	1590183861887	OK	 
REQUEST	2402		WrongLogged	1590183861888	1590183861891	OK	 
USER	AceptarAnuncioTestPositivo	3537	START	1590183861892	1590183861892
USER	AceptarAnuncioTestNegativo	3557	START	1590183861892	1590183861892
REQUEST	2311		WrongLogged	1590183861892	1590183861896	OK	 
REQUEST	2399		WrongLogged	1590183861893	1590183861897	OK	 
USER	AceptarAnuncioTestNegativo	1186	END	1590183802354	1590183861899
USER	AceptarAnuncioTestNegativo	1263	END	1590183804190	1590183861900
USER	AceptarAnuncioTestNegativo	1146	END	1590183801352	1590183861900
USER	AceptarAnuncioTestPositivo	542	END	1590183787151	1590183861902
USER	AceptarAnuncioTestPositivo	563	END	1590183787182	1590183861903
USER	AceptarAnuncioTestNegativo	1240	END	1590183804045	1590183861904
USER	AceptarAnuncioTestPositivo	565	END	1590183787279	1590183861904
REQUEST	2306		WrongLogged Redirect 1	1590183861881	1590183861905	OK	 
REQUEST	3537		Welcome	1590183861892	1590183861907	OK	 
REQUEST	2398		WrongLogged Redirect 1	1590183861887	1590183861911	OK	 
REQUEST	3557		Welcome	1590183861892	1590183861911	OK	 
REQUEST	1291		ShowAnuncio	1590183861888	1590183861912	OK	 
REQUEST	1736		MyAnuncios	1590183861898	1590183861914	OK	 
REQUEST	2402		WrongLogged Redirect 1	1590183861891	1590183861914	OK	 
REQUEST	2399		WrongLogged Redirect 1	1590183861897	1590183861915	OK	 
REQUEST	1757		Forbidden	1590183861898	1590183861918	OK	 
REQUEST	2311		WrongLogged Redirect 1	1590183861896	1590183861918	OK	 
REQUEST	975		AnuncioAccepted	1590183861890	1590183861919	OK	 
REQUEST	2384		WrongLogged Redirect 1	1590183861886	1590183861920	OK	 
REQUEST	2436		WrongLogged Redirect 1	1590183861887	1590183861921	OK	 
REQUEST	2292		RightLogged	1590183861895	1590183861921	OK	 
REQUEST	3171		RightLogin	1590183861921	1590183861927	OK	 
REQUEST	2292		RightLogged Redirect 1	1590183861922	1590183861929	OK	 
REQUEST	972		AnuncioAccepted	1590183861903	1590183861932	OK	 
REQUEST	1171		ShowAnuncio	1590183861921	1590183861933	OK	 
REQUEST	974		AnuncioAccepted	1590183861921	1590183861933	OK	 
USER	AceptarAnuncioTestNegativo	3558	START	1590183861935	1590183861935
USER	AceptarAnuncioTestPositivo	3538	START	1590183861935	1590183861935
REQUEST	3170		RightLogin	1590183861940	1590183861941	OK	 
REQUEST	2404		RightLogged	1590183861940	1590183861943	OK	 
REQUEST	3558		Welcome	1590183861936	1590183861945	OK	 
REQUEST	3538		Welcome	1590183861936	1590183861948	OK	 
REQUEST	2404		RightLogged Redirect 1	1590183861943	1590183861948	OK	 
REQUEST	973		AnuncioAccepted	1590183861940	1590183861948	OK	 
REQUEST	2251		RightLogged	1590183861952	1590183861954	OK	 
REQUEST	2236		WrongLogged	1590183861952	1590183861954	OK	 
USER	AceptarAnuncioTestPositivo	566	END	1590183787334	1590183861957
REQUEST	2251		RightLogged Redirect 1	1590183861954	1590183861959	OK	 
REQUEST	1737		MyAnuncios	1590183861957	1590183861959	OK	 
REQUEST	2236		WrongLogged Redirect 1	1590183861955	1590183861960	OK	 
REQUEST	1758		Forbidden	1590183861952	1590183861963	OK	 
REQUEST	3175		RightLogin	1590183861962	1590183861963	OK	 
REQUEST	976		AnuncioAccepted	1590183861964	1590183861969	OK	 
USER	AceptarAnuncioTestPositivo	449	END	1590183784494	1590183861970
USER	AceptarAnuncioTestPositivo	458	END	1590183784954	1590183861971
REQUEST	2425		WrongLogged	1590183861970	1590183861973	OK	 
REQUEST	2425		WrongLogged Redirect 1	1590183861973	1590183861977	OK	 
USER	AceptarAnuncioTestPositivo	567	END	1590183787396	1590183861989
USER	AceptarAnuncioTestPositivo	568	END	1590183787429	1590183861990
REQUEST	2273		WrongLogged	1590183861988	1590183861992	OK	 
USER	AceptarAnuncioTestPositivo	3539	START	1590183861993	1590183861993
REQUEST	3193		WrongLogin	1590183861993	1590183861996	OK	 
USER	AceptarAnuncioTestNegativo	3559	START	1590183861996	1590183861996
REQUEST	1738		MyAnuncios	1590183861988	1590183862000	OK	 
REQUEST	1759		Forbidden	1590183861988	1590183862003	OK	 
REQUEST	3539		Welcome	1590183861993	1590183862003	OK	 
REQUEST	2273		WrongLogged Redirect 1	1590183861992	1590183862003	OK	 
USER	AceptarAnuncioTestPositivo	486	END	1590183785352	1590183862007
USER	AceptarAnuncioTestPositivo	535	END	1590183786817	1590183862007
REQUEST	3559		Welcome	1590183861997	1590183862008	OK	 
USER	AceptarAnuncioTestNegativo	1276	END	1590183804839	1590183862009
USER	AceptarAnuncioTestPositivo	571	END	1590183787580	1590183862010
USER	AceptarAnuncioTestPositivo	457	END	1590183784909	1590183862010
REQUEST	3196		WrongLogin	1590183862010	1590183862014	OK	 
REQUEST	3194		WrongLogin	1590183862010	1590183862014	OK	 
REQUEST	3195		WrongLogin	1590183862011	1590183862014	OK	 
REQUEST	3176		RightLogin	1590183862011	1590183862016	OK	 
REQUEST	3174		RightLogin	1590183862011	1590183862016	OK	 
REQUEST	3197		WrongLogin	1590183862011	1590183862017	OK	 
USER	AceptarAnuncioTestPositivo	572	END	1590183787635	1590183862035
USER	AceptarAnuncioTestNegativo	1122	END	1590183801079	1590183862035
USER	AceptarAnuncioTestNegativo	1189	END	1590183802503	1590183862037
USER	AceptarAnuncioTestPositivo	3540	START	1590183862037	1590183862037
USER	AceptarAnuncioTestNegativo	3560	START	1590183862038	1590183862038
USER	AceptarAnuncioTestNegativo	1282	END	1590183805146	1590183862040
REQUEST	3540		Welcome	1590183862037	1590183862043	OK	 
REQUEST	1739		MyAnuncios	1590183862039	1590183862043	OK	 
REQUEST	1760		Forbidden	1590183862039	1590183862045	OK	 
REQUEST	3560		Welcome	1590183862039	1590183862046	OK	 
USER	AceptarAnuncioTestPositivo	569	END	1590183787479	1590183862066
REQUEST	3177		RightLogin	1590183862065	1590183862067	OK	 
REQUEST	1094		ShowAnuncio	1590183862064	1590183862071	OK	 
REQUEST	977		AnuncioAccepted	1590183862065	1590183862073	OK	 
REQUEST	978		AnuncioAccepted	1590183862069	1590183862076	OK	 
USER	AceptarAnuncioTestPositivo	3541	START	1590183862086	1590183862086
USER	AceptarAnuncioTestNegativo	3561	START	1590183862087	1590183862087
REQUEST	2255		RightLogged	1590183862086	1590183862091	OK	 
REQUEST	2274		WrongLogged	1590183862086	1590183862093	OK	 
REQUEST	2253		RightLogged	1590183862093	1590183862096	OK	 
REQUEST	3198		WrongLogin	1590183862094	1590183862096	OK	 
REQUEST	3178		RightLogin	1590183862097	1590183862099	OK	 
REQUEST	3173		RightLogin	1590183862097	1590183862099	OK	 
REQUEST	2299		RightLogged	1590183862101	1590183862102	OK	 
REQUEST	1740		MyAnuncios	1590183862093	1590183862104	OK	 
REQUEST	1761		Forbidden	1590183862093	1590183862105	OK	 
REQUEST	2318		WrongLogged	1590183862102	1590183862105	OK	 
REQUEST	3180		RightLogin	1590183862102	1590183862106	OK	 
REQUEST	979		AnuncioAccepted	1590183862086	1590183862108	OK	 
REQUEST	2255		RightLogged Redirect 1	1590183862091	1590183862111	OK	 
REQUEST	2274		WrongLogged Redirect 1	1590183862093	1590183862112	OK	 
REQUEST	3561		Welcome	1590183862088	1590183862112	OK	 
REQUEST	2253		RightLogged Redirect 1	1590183862096	1590183862113	OK	 
REQUEST	3541		Welcome	1590183862088	1590183862115	OK	 
REQUEST	2299		RightLogged Redirect 1	1590183862102	1590183862116	OK	 
REQUEST	2318		WrongLogged Redirect 1	1590183862105	1590183862116	OK	 
REQUEST	3200		WrongLogin	1590183862124	1590183862127	OK	 
REQUEST	3181		RightLogin	1590183862124	1590183862128	OK	 
REQUEST	2408		RightLogged	1590183862130	1590183862132	OK	 
USER	AceptarAnuncioTestPositivo	576	END	1590183787829	1590183862134
REQUEST	3199		WrongLogin	1590183862135	1590183862138	OK	 
REQUEST	3179		RightLogin	1590183862136	1590183862139	OK	 
USER	AceptarAnuncioTestPositivo	3542	START	1590183862140	1590183862140
USER	AceptarAnuncioTestNegativo	3562	START	1590183862140	1590183862140
REQUEST	980		AnuncioAccepted	1590183862124	1590183862142	OK	 
REQUEST	1741		MyAnuncios	1590183862134	1590183862144	OK	 
REQUEST	2408		RightLogged Redirect 1	1590183862132	1590183862144	OK	 
REQUEST	1102		ShowAnuncio	1590183862134	1590183862147	OK	 
REQUEST	3201		WrongLogin	1590183862140	1590183862147	OK	 
REQUEST	1762		Forbidden	1590183862134	1590183862147	OK	 
REQUEST	3562		Welcome	1590183862141	1590183862150	OK	 
REQUEST	3542		Welcome	1590183862141	1590183862151	OK	 
USER	AceptarAnuncioTestPositivo	490	END	1590183785549	1590183862169
REQUEST	2256		RightLogged	1590183862169	1590183862170	OK	 
REQUEST	2259		RightLogged	1590183862169	1590183862172	OK	 
REQUEST	3182		RightLogin	1590183862169	1590183862171	OK	 
REQUEST	3202		WrongLogin	1590183862169	1590183862173	OK	 
REQUEST	2259		RightLogged Redirect 1	1590183862172	1590183862175	OK	 
REQUEST	2256		RightLogged Redirect 1	1590183862171	1590183862176	OK	 
REQUEST	981		AnuncioAccepted	1590183862169	1590183862178	OK	 
REQUEST	2393		WrongLogged	1590183862194	1590183862195	OK	 
REQUEST	2358		WrongLogged	1590183862194	1590183862197	OK	 
REQUEST	1742		MyAnuncios	1590183862194	1590183862198	OK	 
REQUEST	1763		Forbidden	1590183862194	1590183862198	OK	 
REQUEST	2257		RightLogged	1590183862194	1590183862198	OK	 
USER	AceptarAnuncioTestPositivo	483	END	1590183785200	1590183862200
USER	AceptarAnuncioTestPositivo	3563	START	1590183862201	1590183862201
USER	AceptarAnuncioTestNegativo	3583	START	1590183862201	1590183862201
REQUEST	3203		RightLogin	1590183862200	1590183862203	OK	 
REQUEST	3223		WrongLogin	1590183862201	1590183862204	OK	 
REQUEST	2358		WrongLogged Redirect 1	1590183862197	1590183862207	OK	 
REQUEST	2393		WrongLogged Redirect 1	1590183862195	1590183862207	OK	 
REQUEST	3563		Welcome	1590183862202	1590183862208	OK	 
REQUEST	2257		RightLogged Redirect 1	1590183862199	1590183862209	OK	 
REQUEST	3583		Welcome	1590183862202	1590183862209	OK	 
REQUEST	2261		RightLogged	1590183862209	1590183862211	OK	 
REQUEST	2261		RightLogged Redirect 1	1590183862211	1590183862214	OK	 
USER	AceptarAnuncioTestNegativo	1269	END	1590183804494	1590183862227
REQUEST	2302		RightLogged	1590183862227	1590183862228	OK	 
USER	AceptarAnuncioTestPositivo	487	END	1590183785389	1590183862230
REQUEST	2281		WrongLogged	1590183862229	1590183862232	OK	 
REQUEST	2246		RightLogged	1590183862229	1590183862232	OK	 
REQUEST	2302		RightLogged Redirect 1	1590183862228	1590183862234	OK	 
REQUEST	2281		WrongLogged Redirect 1	1590183862232	1590183862238	OK	 
REQUEST	1285		ShowAnuncio	1590183862229	1590183862239	OK	 
REQUEST	982		AnuncioAccepted	1590183862233	1590183862239	OK	 
REQUEST	2246		RightLogged Redirect 1	1590183862232	1590183862240	OK	 
USER	AceptarAnuncioTestPositivo	3564	START	1590183862250	1590183862250
USER	AceptarAnuncioTestNegativo	3584	START	1590183862251	1590183862251
REQUEST	2284		WrongLogged	1590183862251	1590183862252	OK	 
REQUEST	3224		WrongLogin	1590183862251	1590183862253	OK	 
REQUEST	3204		RightLogin	1590183862251	1590183862256	OK	 
REQUEST	2284		WrongLogged Redirect 1	1590183862252	1590183862258	OK	 
REQUEST	3564		Welcome	1590183862251	1590183862258	OK	 
REQUEST	3584		Welcome	1590183862251	1590183862261	OK	 
USER	AceptarAnuncioTestNegativo	1110	END	1590183800483	1590183862280
REQUEST	2283		WrongLogged	1590183862280	1590183862284	OK	 
REQUEST	2282		WrongLogged	1590183862280	1590183862284	OK	 
REQUEST	2263		RightLogged	1590183862280	1590183862286	OK	 
REQUEST	2434		WrongLogged	1590183862281	1590183862287	OK	 
USER	AceptarAnuncioTestNegativo	1152	END	1590183801660	1590183862289
REQUEST	2415		RightLogged	1590183862289	1590183862291	OK	 
REQUEST	2282		WrongLogged Redirect 1	1590183862285	1590183862294	OK	 
REQUEST	1743		MyAnuncios	1590183862289	1590183862296	OK	 
REQUEST	1764		Forbidden	1590183862289	1590183862296	OK	 
REQUEST	2263		RightLogged Redirect 1	1590183862286	1590183862297	OK	 
REQUEST	2283		WrongLogged Redirect 1	1590183862284	1590183862301	OK	 
REQUEST	2415		RightLogged Redirect 1	1590183862291	1590183862301	OK	 
REQUEST	2434		WrongLogged Redirect 1	1590183862287	1590183862303	OK	 
USER	AceptarAnuncioTestPositivo	3565	START	1590183862309	1590183862309
REQUEST	3225		WrongLogin	1590183862309	1590183862312	OK	 
USER	AceptarAnuncioTestNegativo	3585	START	1590183862309	1590183862309
REQUEST	3205		RightLogin	1590183862309	1590183862314	OK	 
REQUEST	3565		Welcome	1590183862310	1590183862317	OK	 
REQUEST	3585		Welcome	1590183862313	1590183862318	OK	 
REQUEST	2414		RightLogged	1590183862334	1590183862335	OK	 
REQUEST	2414		RightLogged Redirect 1	1590183862335	1590183862339	OK	 
USER	AceptarAnuncioTestPositivo	485	END	1590183785289	1590183862351
USER	AceptarAnuncioTestPositivo	3566	START	1590183862351	1590183862351
USER	AceptarAnuncioTestNegativo	3586	START	1590183862351	1590183862351
REQUEST	3566		Welcome	1590183862351	1590183862356	OK	 
REQUEST	3586		Welcome	1590183862351	1590183862356	OK	 
