ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851489531	 	3.3.1
REQUEST	1878		Home	1590851508915	1590851508918	OK	 
USER	VerDashboardNegativo	1879	START	1590851508936	1590851508936
USER	VerDashboardPositivo	1829	START	1590851508936	1590851508936
REQUEST	978		dashboard2	1590851508936	1590851508937	OK	 
REQUEST	927		Login	1590851508936	1590851508937	OK	 
REQUEST	978		dashboard2 Redirect 1	1590851508937	1590851508938	OK	 
USER	VerDashboardNegativo	978	END	1590851499917	1590851508939
REQUEST	1879		Home	1590851508936	1590851508940	OK	 
REQUEST	1829		Home	1590851508936	1590851508940	OK	 
USER	VerDashboardNegativo	1880	START	1590851508958	1590851508958
USER	VerDashboardPositivo	1830	START	1590851508958	1590851508958
REQUEST	928		Login	1590851508958	1590851508959	OK	 
REQUEST	979		dashboard2	1590851508958	1590851508960	OK	 
REQUEST	979		dashboard2 Redirect 1	1590851508960	1590851508961	OK	 
USER	VerDashboardNegativo	979	END	1590851499938	1590851508961
REQUEST	1830		Home	1590851508958	1590851508961	OK	 
REQUEST	1880		Home	1590851508958	1590851508961	OK	 
USER	VerDashboardPositivo	1831	START	1590851508978	1590851508978
USER	VerDashboardNegativo	1881	START	1590851508978	1590851508978
REQUEST	980		dashboard2	1590851508978	1590851508979	OK	 
REQUEST	929		Login	1590851508978	1590851508980	OK	 
REQUEST	980		dashboard2 Redirect 1	1590851508979	1590851508980	OK	 
USER	VerDashboardNegativo	980	END	1590851499954	1590851508980
REQUEST	1831		Home	1590851508978	1590851508982	OK	 
REQUEST	1881		Home	1590851508978	1590851508982	OK	 
USER	VerDashboardPositivo	1832	START	1590851508993	1590851508993
USER	VerDashboardNegativo	1882	START	1590851508993	1590851508993
REQUEST	930		Login	1590851508993	1590851508994	OK	 
REQUEST	981		dashboard2	1590851508993	1590851508995	OK	 
REQUEST	981		dashboard2 Redirect 1	1590851508995	1590851508996	OK	 
USER	VerDashboardNegativo	981	END	1590851499976	1590851508996
REQUEST	1832		Home	1590851508993	1590851508997	OK	 
REQUEST	1882		Home	1590851508993	1590851508997	OK	 
USER	VerDashboardNegativo	1883	START	1590851509014	1590851509014
USER	VerDashboardPositivo	1833	START	1590851509014	1590851509014
REQUEST	931		Login	1590851509014	1590851509015	OK	 
REQUEST	982		dashboard2	1590851509014	1590851509016	OK	 
REQUEST	982		dashboard2 Redirect 1	1590851509016	1590851509017	OK	 
USER	VerDashboardNegativo	982	END	1590851499996	1590851509017
REQUEST	1883		Home	1590851509014	1590851509018	OK	 
REQUEST	1833		Home	1590851509014	1590851509018	OK	 
USER	VerDashboardPositivo	1834	START	1590851509036	1590851509036
USER	VerDashboardNegativo	1884	START	1590851509036	1590851509036
REQUEST	932		Login	1590851509036	1590851509037	OK	 
REQUEST	983		dashboard2	1590851509036	1590851509039	OK	 
REQUEST	983		dashboard2 Redirect 1	1590851509039	1590851509040	OK	 
USER	VerDashboardNegativo	983	END	1590851500016	1590851509041
REQUEST	1834		Home	1590851509036	1590851509041	OK	 
REQUEST	1884		Home	1590851509036	1590851509045	OK	 
USER	VerDashboardNegativo	1885	START	1590851509057	1590851509057
USER	VerDashboardPositivo	1835	START	1590851509057	1590851509057
REQUEST	984		dashboard2	1590851509057	1590851509058	OK	 
REQUEST	933		Login	1590851509057	1590851509058	OK	 
REQUEST	984		dashboard2 Redirect 1	1590851509058	1590851509059	OK	 
USER	VerDashboardNegativo	984	END	1590851500037	1590851509060
REQUEST	1835		Home	1590851509057	1590851509061	OK	 
REQUEST	1885		Home	1590851509057	1590851509061	OK	 
REQUEST	985		dashboard2	1590851509067	1590851509068	OK	 
REQUEST	934		Login	1590851509067	1590851509068	OK	 
REQUEST	985		dashboard2 Redirect 1	1590851509068	1590851509069	OK	 
USER	VerDashboardNegativo	985	END	1590851500053	1590851509069
USER	VerDashboardNegativo	1886	START	1590851509077	1590851509077
USER	VerDashboardPositivo	1836	START	1590851509077	1590851509077
REQUEST	1886		Home	1590851509077	1590851509080	OK	 
REQUEST	1836		Home	1590851509077	1590851509080	OK	 
USER	VerDashboardNegativo	1887	START	1590851509098	1590851509098
USER	VerDashboardPositivo	1837	START	1590851509098	1590851509098
REQUEST	986		dashboard2	1590851509098	1590851509099	OK	 
REQUEST	935		Login	1590851509098	1590851509099	OK	 
REQUEST	986		dashboard2 Redirect 1	1590851509099	1590851509100	OK	 
USER	VerDashboardNegativo	986	END	1590851500073	1590851509101
REQUEST	1837		Home	1590851509098	1590851509102	OK	 
REQUEST	1887		Home	1590851509098	1590851509102	OK	 
USER	VerDashboardNegativo	1888	START	1590851509118	1590851509118
USER	VerDashboardPositivo	1838	START	1590851509118	1590851509118
REQUEST	987		dashboard2	1590851509118	1590851509119	OK	 
REQUEST	936		Login	1590851509118	1590851509120	OK	 
REQUEST	987		dashboard2 Redirect 1	1590851509120	1590851509120	OK	 
USER	VerDashboardNegativo	987	END	1590851500094	1590851509120
REQUEST	1838		Home	1590851509118	1590851509123	OK	 
REQUEST	1888		Home	1590851509118	1590851509123	OK	 
USER	VerDashboardPositivo	1839	START	1590851509134	1590851509134
USER	VerDashboardNegativo	1889	START	1590851509134	1590851509134
REQUEST	937		Login	1590851509134	1590851509135	OK	 
REQUEST	988		dashboard2	1590851509134	1590851509136	OK	 
REQUEST	988		dashboard2 Redirect 1	1590851509136	1590851509137	OK	 
USER	VerDashboardNegativo	988	END	1590851500114	1590851509137
REQUEST	1839		Home	1590851509134	1590851509137	OK	 
REQUEST	1889		Home	1590851509134	1590851509137	OK	 
USER	VerDashboardPositivo	1840	START	1590851509155	1590851509155
USER	VerDashboardNegativo	1890	START	1590851509155	1590851509155
REQUEST	989		dashboard2	1590851509155	1590851509157	OK	 
REQUEST	938		Login	1590851509155	1590851509157	OK	 
REQUEST	989		dashboard2 Redirect 1	1590851509157	1590851509158	OK	 
USER	VerDashboardNegativo	989	END	1590851500135	1590851509158
REQUEST	1840		Home	1590851509155	1590851509159	OK	 
REQUEST	1890		Home	1590851509155	1590851509159	OK	 
USER	VerDashboardNegativo	1891	START	1590851509177	1590851509177
USER	VerDashboardPositivo	1841	START	1590851509177	1590851509177
REQUEST	990		dashboard2	1590851509177	1590851509178	OK	 
REQUEST	939		Login	1590851509177	1590851509178	OK	 
REQUEST	990		dashboard2 Redirect 1	1590851509178	1590851509179	OK	 
USER	VerDashboardNegativo	990	END	1590851500157	1590851509179
REQUEST	1891		Home	1590851509177	1590851509180	OK	 
REQUEST	1841		Home	1590851509177	1590851509180	OK	 
REQUEST	991		dashboard2	1590851509187	1590851509188	OK	 
REQUEST	940		Login	1590851509187	1590851509188	OK	 
REQUEST	991		dashboard2 Redirect 1	1590851509188	1590851509189	OK	 
USER	VerDashboardNegativo	991	END	1590851500178	1590851509189
USER	VerDashboardNegativo	1892	START	1590851509197	1590851509197
USER	VerDashboardPositivo	1842	START	1590851509197	1590851509197
REQUEST	1842		Home	1590851509197	1590851509200	OK	 
REQUEST	1892		Home	1590851509197	1590851509200	OK	 
USER	VerDashboardNegativo	1893	START	1590851509213	1590851509213
USER	VerDashboardPositivo	1843	START	1590851509213	1590851509213
REQUEST	941		Login	1590851509213	1590851509214	OK	 
REQUEST	992		dashboard2	1590851509213	1590851509214	OK	 
REQUEST	992		dashboard2 Redirect 1	1590851509215	1590851509215	OK	 
USER	VerDashboardNegativo	992	END	1590851500193	1590851509216
REQUEST	1843		Home	1590851509213	1590851509217	OK	 
REQUEST	1893		Home	1590851509213	1590851509217	OK	 
USER	VerDashboardPositivo	1844	START	1590851509235	1590851509235
USER	VerDashboardNegativo	1894	START	1590851509235	1590851509235
REQUEST	942		Login	1590851509235	1590851509236	OK	 
REQUEST	993		dashboard2	1590851509235	1590851509236	OK	 
REQUEST	993		dashboard2 Redirect 1	1590851509237	1590851509238	OK	 
USER	VerDashboardNegativo	993	END	1590851500214	1590851509238
REQUEST	1894		Home	1590851509235	1590851509239	OK	 
REQUEST	1844		Home	1590851509235	1590851509239	OK	 
USER	VerDashboardPositivo	1845	START	1590851509257	1590851509257
USER	VerDashboardNegativo	1895	START	1590851509257	1590851509257
REQUEST	943		Login	1590851509257	1590851509258	OK	 
REQUEST	994		dashboard2	1590851509257	1590851509259	OK	 
REQUEST	994		dashboard2 Redirect 1	1590851509259	1590851509260	OK	 
USER	VerDashboardNegativo	994	END	1590851500236	1590851509260
REQUEST	1895		Home	1590851509257	1590851509261	OK	 
REQUEST	1845		Home	1590851509257	1590851509261	OK	 
USER	VerDashboardPositivo	1846	START	1590851509277	1590851509277
USER	VerDashboardNegativo	1896	START	1590851509277	1590851509277
REQUEST	995		dashboard2	1590851509277	1590851509278	OK	 
REQUEST	944		Login	1590851509277	1590851509279	OK	 
REQUEST	995		dashboard2 Redirect 1	1590851509279	1590851509279	OK	 
USER	VerDashboardNegativo	995	END	1590851500257	1590851509280
REQUEST	1896		Home	1590851509277	1590851509281	OK	 
REQUEST	1846		Home	1590851509277	1590851509281	OK	 
USER	VerDashboardPositivo	1847	START	1590851509297	1590851509297
USER	VerDashboardNegativo	1897	START	1590851509297	1590851509297
REQUEST	945		Login	1590851509297	1590851509298	OK	 
REQUEST	996		dashboard2	1590851509297	1590851509299	OK	 
REQUEST	996		dashboard2 Redirect 1	1590851509300	1590851509300	OK	 
USER	VerDashboardNegativo	996	END	1590851500277	1590851509301
REQUEST	1847		Home	1590851509298	1590851509302	OK	 
REQUEST	1897		Home	1590851509298	1590851509302	OK	 
USER	VerDashboardPositivo	1848	START	1590851509318	1590851509318
USER	VerDashboardNegativo	1898	START	1590851509318	1590851509318
REQUEST	997		dashboard2	1590851509318	1590851509319	OK	 
REQUEST	946		Login	1590851509318	1590851509319	OK	 
REQUEST	997		dashboard2 Redirect 1	1590851509319	1590851509320	OK	 
USER	VerDashboardNegativo	997	END	1590851500298	1590851509320
REQUEST	1848		Home	1590851509318	1590851509321	OK	 
REQUEST	1898		Home	1590851509318	1590851509321	OK	 
REQUEST	947		Login	1590851509328	1590851509329	OK	 
REQUEST	998		dashboard2	1590851509328	1590851509329	OK	 
REQUEST	998		dashboard2 Redirect 1	1590851509329	1590851509330	OK	 
USER	VerDashboardNegativo	998	END	1590851500313	1590851509330
USER	VerDashboardNegativo	1899	START	1590851509339	1590851509339
USER	VerDashboardPositivo	1849	START	1590851509339	1590851509339
REQUEST	1849		Home	1590851509339	1590851509342	OK	 
REQUEST	1899		Home	1590851509339	1590851509342	OK	 
USER	VerDashboardPositivo	1850	START	1590851509353	1590851509353
USER	VerDashboardNegativo	1900	START	1590851509353	1590851509353
REQUEST	948		Login	1590851509353	1590851509354	OK	 
REQUEST	999		dashboard2	1590851509353	1590851509355	OK	 
REQUEST	999		dashboard2 Redirect 1	1590851509355	1590851509356	OK	 
USER	VerDashboardNegativo	999	END	1590851500333	1590851509356
REQUEST	1850		Home	1590851509353	1590851509357	OK	 
REQUEST	1900		Home	1590851509353	1590851509357	OK	 
USER	VerDashboardNegativo	1901	START	1590851509374	1590851509374
USER	VerDashboardPositivo	1851	START	1590851509374	1590851509374
REQUEST	1000		dashboard2	1590851509374	1590851509375	OK	 
REQUEST	949		Login	1590851509374	1590851509375	OK	 
REQUEST	1000		dashboard2 Redirect 1	1590851509375	1590851509376	OK	 
USER	VerDashboardNegativo	1000	END	1590851500355	1590851509377
REQUEST	1851		Home	1590851509374	1590851509378	OK	 
REQUEST	1901		Home	1590851509374	1590851509378	OK	 
USER	VerDashboardPositivo	1852	START	1590851509396	1590851509396
USER	VerDashboardNegativo	1902	START	1590851509396	1590851509396
REQUEST	950		Login	1590851509396	1590851509397	OK	 
REQUEST	1001		dashboard2	1590851509396	1590851509398	OK	 
REQUEST	1001		dashboard2 Redirect 1	1590851509398	1590851509399	OK	 
USER	VerDashboardNegativo	1001	END	1590851500376	1590851509399
REQUEST	1852		Home	1590851509396	1590851509400	OK	 
REQUEST	1902		Home	1590851509396	1590851509400	OK	 
USER	VerDashboardPositivo	1853	START	1590851509416	1590851509416
USER	VerDashboardNegativo	1903	START	1590851509416	1590851509416
REQUEST	951		Login	1590851509416	1590851509417	OK	 
REQUEST	1002		dashboard2	1590851509416	1590851509417	OK	 
REQUEST	1002		dashboard2 Redirect 1	1590851509418	1590851509418	OK	 
USER	VerDashboardNegativo	1002	END	1590851500397	1590851509419
REQUEST	1903		Home	1590851509416	1590851509420	OK	 
REQUEST	1853		Home	1590851509416	1590851509420	OK	 
USER	VerDashboardNegativo	1904	START	1590851509436	1590851509436
USER	VerDashboardPositivo	1854	START	1590851509436	1590851509436
REQUEST	1003		dashboard2	1590851509436	1590851509437	OK	 
REQUEST	1003		dashboard2 Redirect 1	1590851509438	1590851509438	OK	 
USER	VerDashboardNegativo	1003	END	1590851500418	1590851509439
REQUEST	1854		Home	1590851509436	1590851509440	OK	 
REQUEST	1904		Home	1590851509436	1590851509440	OK	 
REQUEST	952		Login	1590851509447	1590851509447	OK	 
USER	VerDashboardPositivo	1905	START	1590851509458	1590851509458
USER	VerDashboardNegativo	1955	START	1590851509458	1590851509458
REQUEST	953		Login	1590851509458	1590851509459	OK	 
REQUEST	1004		dashboard2	1590851509458	1590851509459	OK	 
REQUEST	1004		dashboard2 Redirect 1	1590851509459	1590851509460	OK	 
USER	VerDashboardNegativo	1004	END	1590851500433	1590851509461
REQUEST	1955		Home	1590851509458	1590851509461	OK	 
REQUEST	1905		Home	1590851509458	1590851509461	OK	 
REQUEST	1055		dashboard2	1590851509468	1590851509469	OK	 
REQUEST	1005		Login	1590851509468	1590851509469	OK	 
REQUEST	1055		dashboard2 Redirect 1	1590851509469	1590851509470	OK	 
USER	VerDashboardNegativo	1055	END	1590851500444	1590851509470
USER	VerDashboardPositivo	1906	START	1590851509479	1590851509479
USER	VerDashboardNegativo	1956	START	1590851509479	1590851509479
REQUEST	1906		Home	1590851509479	1590851509482	OK	 
REQUEST	1956		Home	1590851509479	1590851509482	OK	 
REQUEST	1056		dashboard2	1590851509483	1590851509484	OK	 
REQUEST	1006		Login	1590851509483	1590851509484	OK	 
REQUEST	1056		dashboard2 Redirect 1	1590851509484	1590851509484	OK	 
USER	VerDashboardNegativo	1056	END	1590851500465	1590851509485
USER	VerDashboardPositivo	1907	START	1590851509493	1590851509493
USER	VerDashboardNegativo	1957	START	1590851509493	1590851509493
REQUEST	1957		Home	1590851509493	1590851509496	OK	 
REQUEST	1907		Home	1590851509493	1590851509496	OK	 
REQUEST	1007		Login	1590851509504	1590851509504	OK	 
REQUEST	1057		dashboard2	1590851509504	1590851509504	OK	 
REQUEST	1057		dashboard2 Redirect 1	1590851509505	1590851509505	OK	 
USER	VerDashboardNegativo	1057	END	1590851500487	1590851509506
USER	VerDashboardNegativo	1958	START	1590851509515	1590851509515
USER	VerDashboardPositivo	1908	START	1590851509515	1590851509515
REQUEST	1008		Login	1590851509515	1590851509516	OK	 
REQUEST	1058		dashboard2	1590851509515	1590851509517	OK	 
REQUEST	1058		dashboard2 Redirect 1	1590851509517	1590851509518	OK	 
USER	VerDashboardNegativo	1058	END	1590851500508	1590851509518
REQUEST	1958		Home	1590851509515	1590851509518	OK	 
REQUEST	1908		Home	1590851509515	1590851509519	OK	 
USER	VerDashboardPositivo	1909	START	1590851509536	1590851509536
USER	VerDashboardNegativo	1959	START	1590851509536	1590851509536
REQUEST	1909		Home	1590851509537	1590851509540	OK	 
REQUEST	1959		Home	1590851509537	1590851509540	OK	 
REQUEST	1059		dashboard2	1590851509547	1590851509548	OK	 
REQUEST	1009		Login	1590851509547	1590851509548	OK	 
REQUEST	1059		dashboard2 Redirect 1	1590851509548	1590851509549	OK	 
USER	VerDashboardNegativo	1059	END	1590851500523	1590851509549
USER	VerDashboardPositivo	1910	START	1590851509558	1590851509558
USER	VerDashboardNegativo	1960	START	1590851509558	1590851509558
REQUEST	1910		Home	1590851509558	1590851509561	OK	 
REQUEST	1960		Home	1590851509558	1590851509561	OK	 
REQUEST	1060		dashboard2	1590851509568	1590851509569	OK	 
REQUEST	1010		Login	1590851509568	1590851509569	OK	 
REQUEST	1060		dashboard2 Redirect 1	1590851509569	1590851509570	OK	 
USER	VerDashboardNegativo	1060	END	1590851500544	1590851509570
USER	VerDashboardNegativo	1961	START	1590851509578	1590851509578
USER	VerDashboardPositivo	1911	START	1590851509578	1590851509578
REQUEST	1911		Home	1590851509578	1590851509581	OK	 
REQUEST	1961		Home	1590851509578	1590851509581	OK	 
REQUEST	1011		Login	1590851509588	1590851509589	OK	 
REQUEST	1061		dashboard2	1590851509588	1590851509589	OK	 
REQUEST	1061		dashboard2 Redirect 1	1590851509590	1590851509591	OK	 
USER	VerDashboardNegativo	1061	END	1590851500565	1590851509591
USER	VerDashboardPositivo	1912	START	1590851509598	1590851509598
USER	VerDashboardNegativo	1962	START	1590851509598	1590851509598
REQUEST	1912		Home	1590851509598	1590851509601	OK	 
REQUEST	1962		Home	1590851509598	1590851509601	OK	 
REQUEST	1062		dashboard2	1590851509608	1590851509609	OK	 
REQUEST	1012		Login	1590851509608	1590851509609	OK	 
REQUEST	1062		dashboard2 Redirect 1	1590851509609	1590851509610	OK	 
USER	VerDashboardNegativo	1062	END	1590851500585	1590851509610
USER	VerDashboardPositivo	1913	START	1590851509618	1590851509618
USER	VerDashboardNegativo	1963	START	1590851509618	1590851509618
REQUEST	1963		Home	1590851509618	1590851509623	OK	 
REQUEST	1913		Home	1590851509618	1590851509623	OK	 
REQUEST	1013		Login	1590851509628	1590851509629	OK	 
REQUEST	1063		dashboard2	1590851509628	1590851509629	OK	 
REQUEST	1063		dashboard2 Redirect 1	1590851509630	1590851509630	OK	 
USER	VerDashboardNegativo	1063	END	1590851500606	1590851509630
USER	VerDashboardNegativo	1964	START	1590851509633	1590851509633
USER	VerDashboardPositivo	1914	START	1590851509633	1590851509633
REQUEST	1014		Login	1590851509633	1590851509634	OK	 
REQUEST	1064		dashboard2	1590851509633	1590851509634	OK	 
REQUEST	1064		dashboard2 Redirect 1	1590851509635	1590851509635	OK	 
USER	VerDashboardNegativo	1064	END	1590851500628	1590851509636
REQUEST	1914		Home	1590851509633	1590851509637	OK	 
REQUEST	1964		Home	1590851509633	1590851509637	OK	 
USER	VerDashboardNegativo	1965	START	1590851509653	1590851509653
USER	VerDashboardPositivo	1915	START	1590851509653	1590851509653
REQUEST	1965		Home	1590851509653	1590851509656	OK	 
REQUEST	1915		Home	1590851509653	1590851509656	OK	 
REQUEST	1015		Login	1590851509664	1590851509665	OK	 
REQUEST	1065		dashboard2	1590851509664	1590851509666	OK	 
REQUEST	1065		dashboard2 Redirect 1	1590851509666	1590851509666	OK	 
USER	VerDashboardNegativo	1065	END	1590851500643	1590851509667
USER	VerDashboardPositivo	1916	START	1590851509675	1590851509675
USER	VerDashboardNegativo	1966	START	1590851509675	1590851509675
REQUEST	1916		Home	1590851509675	1590851509678	OK	 
REQUEST	1966		Home	1590851509675	1590851509678	OK	 
REQUEST	1066		dashboard2	1590851509685	1590851509686	OK	 
REQUEST	1016		Login	1590851509685	1590851509687	OK	 
REQUEST	1066		dashboard2 Redirect 1	1590851509687	1590851509687	OK	 
USER	VerDashboardNegativo	1066	END	1590851500664	1590851509688
USER	VerDashboardPositivo	1917	START	1590851509696	1590851509696
USER	VerDashboardNegativo	1967	START	1590851509696	1590851509696
REQUEST	1967		Home	1590851509696	1590851509699	OK	 
