ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	DashboardTest	dashboardtest	1590851688957	 	3.3.1
REQUEST	1085		dashboard	1590851757020	1590851757020	OK	 
REQUEST	1085		dashboard Redirect 1	1590851757021	1590851757021	OK	 
USER	VerDashboardPositivo	845	END	1590851711003	1590851757030
REQUEST	1685		Logged	1590851757030	1590851757030	OK	 
REQUEST	1685		Logged Redirect 1	1590851757030	1590851757031	OK	 
USER	VerDashboardPositivo	2686	START	1590851757050	1590851757050
USER	VerDashboardNegativo	2706	START	1590851757050	1590851757050
REQUEST	2706		Home	1590851757050	1590851757053	OK	 
REQUEST	2686		Home	1590851757050	1590851757053	OK	 
REQUEST	2326		Login	1590851757060	1590851757061	OK	 
REQUEST	2346		dashboard2	1590851757060	1590851757061	OK	 
REQUEST	2346		dashboard2 Redirect 1	1590851757061	1590851757062	OK	 
USER	VerDashboardNegativo	2346	END	1590851748042	1590851757062
REQUEST	1086		dashboard	1590851757070	1590851757071	OK	 
REQUEST	1086		dashboard Redirect 1	1590851757071	1590851757071	OK	 
USER	VerDashboardPositivo	846	END	1590851711054	1590851757081
REQUEST	1686		Logged	1590851757081	1590851757082	OK	 
REQUEST	1686		Logged Redirect 1	1590851757082	1590851757083	OK	 
USER	VerDashboardNegativo	2707	START	1590851757101	1590851757101
USER	VerDashboardPositivo	2687	START	1590851757101	1590851757101
REQUEST	2687		Home	1590851757102	1590851757105	OK	 
REQUEST	2707		Home	1590851757102	1590851757105	OK	 
REQUEST	2347		dashboard2	1590851757112	1590851757113	OK	 
REQUEST	2327		Login	1590851757112	1590851757113	OK	 
REQUEST	2347		dashboard2 Redirect 1	1590851757113	1590851757113	OK	 
USER	VerDashboardNegativo	2347	END	1590851748094	1590851757114
REQUEST	1087		dashboard	1590851757123	1590851757124	OK	 
REQUEST	1087		dashboard Redirect 1	1590851757124	1590851757125	OK	 
USER	VerDashboardPositivo	847	END	1590851711100	1590851757134
REQUEST	1687		Logged	1590851757134	1590851757135	OK	 
REQUEST	1687		Logged Redirect 1	1590851757135	1590851757136	OK	 
USER	VerDashboardPositivo	2688	START	1590851757150	1590851757150
USER	VerDashboardNegativo	2708	START	1590851757150	1590851757150
REQUEST	2328		Login	1590851757150	1590851757151	OK	 
REQUEST	2348		dashboard2	1590851757150	1590851757152	OK	 
REQUEST	2348		dashboard2 Redirect 1	1590851757152	1590851757153	OK	 
USER	VerDashboardNegativo	2348	END	1590851748140	1590851757153
REQUEST	2708		Home	1590851757150	1590851757155	OK	 
REQUEST	2688		Home	1590851757150	1590851757155	OK	 
REQUEST	1088		dashboard	1590851757171	1590851757172	OK	 
REQUEST	1688		Logged	1590851757171	1590851757173	OK	 
REQUEST	1088		dashboard Redirect 1	1590851757172	1590851757173	OK	 
REQUEST	1688		Logged Redirect 1	1590851757173	1590851757173	OK	 
USER	VerDashboardPositivo	848	END	1590851711152	1590851757182
USER	VerDashboardPositivo	2689	START	1590851757203	1590851757203
USER	VerDashboardNegativo	2709	START	1590851757203	1590851757203
REQUEST	2689		Home	1590851757203	1590851757207	OK	 
REQUEST	2709		Home	1590851757203	1590851757207	OK	 
REQUEST	2329		Login	1590851757214	1590851757215	OK	 
REQUEST	2349		dashboard2	1590851757214	1590851757215	OK	 
REQUEST	2349		dashboard2 Redirect 1	1590851757215	1590851757216	OK	 
USER	VerDashboardNegativo	2349	END	1590851748190	1590851757216
REQUEST	1089		dashboard	1590851757225	1590851757226	OK	 
REQUEST	1089		dashboard Redirect 1	1590851757226	1590851757227	OK	 
REQUEST	1689		Logged	1590851757230	1590851757231	OK	 
REQUEST	1689		Logged Redirect 1	1590851757231	1590851757231	OK	 
USER	VerDashboardPositivo	849	END	1590851711202	1590851757240
USER	VerDashboardNegativo	2710	START	1590851757251	1590851757251
USER	VerDashboardPositivo	2690	START	1590851757251	1590851757251
REQUEST	2690		Home	1590851757251	1590851757254	OK	 
REQUEST	2710		Home	1590851757251	1590851757254	OK	 
REQUEST	2330		Login	1590851757262	1590851757263	OK	 
REQUEST	2350		dashboard2	1590851757262	1590851757263	OK	 
REQUEST	2350		dashboard2 Redirect 1	1590851757263	1590851757264	OK	 
USER	VerDashboardNegativo	2350	END	1590851748243	1590851757264
REQUEST	1090		dashboard	1590851757273	1590851757274	OK	 
REQUEST	1090		dashboard Redirect 1	1590851757274	1590851757274	OK	 
USER	VerDashboardPositivo	850	END	1590851711254	1590851757284
REQUEST	1690		Logged	1590851757284	1590851757285	OK	 
REQUEST	1690		Logged Redirect 1	1590851757285	1590851757285	OK	 
USER	VerDashboardNegativo	2711	START	1590851757304	1590851757304
USER	VerDashboardPositivo	2691	START	1590851757304	1590851757304
REQUEST	2691		Home	1590851757304	1590851757307	OK	 
REQUEST	2711		Home	1590851757304	1590851757307	OK	 
REQUEST	2331		Login	1590851757315	1590851757316	OK	 
REQUEST	1691		Logged	1590851757315	1590851757316	OK	 
REQUEST	2351		dashboard2	1590851757315	1590851757316	OK	 
REQUEST	1691		Logged Redirect 1	1590851757316	1590851757317	OK	 
REQUEST	2351		dashboard2 Redirect 1	1590851757316	1590851757317	OK	 
USER	VerDashboardNegativo	2351	END	1590851748295	1590851757317
REQUEST	1091		dashboard	1590851757320	1590851757321	OK	 
REQUEST	1091		dashboard Redirect 1	1590851757321	1590851757322	OK	 
USER	VerDashboardPositivo	851	END	1590851711300	1590851757330
USER	VerDashboardNegativo	2712	START	1590851757350	1590851757350
USER	VerDashboardPositivo	2692	START	1590851757350	1590851757350
REQUEST	2692		Home	1590851757350	1590851757353	OK	 
REQUEST	2712		Home	1590851757350	1590851757353	OK	 
REQUEST	2332		Login	1590851757360	1590851757361	OK	 
REQUEST	2352		dashboard2	1590851757360	1590851757362	OK	 
REQUEST	2352		dashboard2 Redirect 1	1590851757362	1590851757362	OK	 
USER	VerDashboardNegativo	2352	END	1590851748342	1590851757362
REQUEST	1092		dashboard	1590851757371	1590851757372	OK	 
REQUEST	1092		dashboard Redirect 1	1590851757372	1590851757373	OK	 
USER	VerDashboardPositivo	852	END	1590851711352	1590851757382
REQUEST	1692		Logged	1590851757382	1590851757382	OK	 
REQUEST	1692		Logged Redirect 1	1590851757382	1590851757383	OK	 
USER	VerDashboardPositivo	2693	START	1590851757403	1590851757403
USER	VerDashboardNegativo	2713	START	1590851757403	1590851757403
REQUEST	2693		Home	1590851757403	1590851757410	OK	 
REQUEST	2713		Home	1590851757403	1590851757410	OK	 
REQUEST	2333		Login	1590851757414	1590851757414	OK	 
REQUEST	2353		dashboard2	1590851757414	1590851757415	OK	 
REQUEST	2353		dashboard2 Redirect 1	1590851757415	1590851757416	OK	 
USER	VerDashboardNegativo	2353	END	1590851748394	1590851757416
REQUEST	1093		dashboard	1590851757425	1590851757425	OK	 
REQUEST	1093		dashboard Redirect 1	1590851757425	1590851757426	OK	 
REQUEST	1693		Logged	1590851757436	1590851757438	OK	 
REQUEST	1693		Logged Redirect 1	1590851757438	1590851757439	OK	 
USER	VerDashboardPositivo	853	END	1590851711404	1590851757440
USER	VerDashboardNegativo	2714	START	1590851757450	1590851757450
USER	VerDashboardPositivo	2694	START	1590851757450	1590851757450
REQUEST	2694		Home	1590851757450	1590851757456	OK	 
REQUEST	2714		Home	1590851757450	1590851757456	OK	 
REQUEST	2354		dashboard2	1590851757461	1590851757461	OK	 
REQUEST	2334		Login	1590851757461	1590851757462	OK	 
REQUEST	1094		dashboard	1590851757461	1590851757462	OK	 
REQUEST	2354		dashboard2 Redirect 1	1590851757461	1590851757462	OK	 
REQUEST	1094		dashboard Redirect 1	1590851757462	1590851757462	OK	 
USER	VerDashboardNegativo	2354	END	1590851748441	1590851757462
USER	VerDashboardPositivo	854	END	1590851711450	1590851757472
REQUEST	1694		Logged	1590851757483	1590851757484	OK	 
REQUEST	1694		Logged Redirect 1	1590851757484	1590851757484	OK	 
USER	VerDashboardPositivo	2695	START	1590851757503	1590851757503
USER	VerDashboardNegativo	2715	START	1590851757503	1590851757503
REQUEST	2715		Home	1590851757504	1590851757507	OK	 
REQUEST	2695		Home	1590851757504	1590851757507	OK	 
REQUEST	2335		Login	1590851757514	1590851757515	OK	 
REQUEST	2355		dashboard2	1590851757514	1590851757515	OK	 
REQUEST	2355		dashboard2 Redirect 1	1590851757515	1590851757516	OK	 
USER	VerDashboardNegativo	2355	END	1590851748494	1590851757516
USER	VerDashboardPositivo	855	END	1590851711500	1590851757530
REQUEST	1695		Logged	1590851757530	1590851757531	OK	 
REQUEST	1095		dashboard	1590851757530	1590851757531	OK	 
REQUEST	1695		Logged Redirect 1	1590851757531	1590851757531	OK	 
REQUEST	1095		dashboard Redirect 1	1590851757531	1590851757531	OK	 
USER	VerDashboardPositivo	2696	START	1590851757550	1590851757550
USER	VerDashboardNegativo	2716	START	1590851757550	1590851757550
REQUEST	2336		Login	1590851757550	1590851757551	OK	 
REQUEST	2356		dashboard2	1590851757550	1590851757551	OK	 
REQUEST	2356		dashboard2 Redirect 1	1590851757551	1590851757552	OK	 
USER	VerDashboardNegativo	2356	END	1590851748540	1590851757554
REQUEST	2716		Home	1590851757550	1590851757557	OK	 
REQUEST	2696		Home	1590851757550	1590851757557	OK	 
REQUEST	1096		dashboard	1590851757571	1590851757572	OK	 
REQUEST	1096		dashboard Redirect 1	1590851757572	1590851757573	OK	 
USER	VerDashboardPositivo	856	END	1590851711554	1590851757581
REQUEST	1696		Logged	1590851757581	1590851757582	OK	 
REQUEST	1696		Logged Redirect 1	1590851757582	1590851757583	OK	 
USER	VerDashboardPositivo	2697	START	1590851757602	1590851757602
USER	VerDashboardNegativo	2717	START	1590851757602	1590851757602
REQUEST	2697		Home	1590851757602	1590851757605	OK	 
REQUEST	2717		Home	1590851757602	1590851757605	OK	 
REQUEST	2337		Login	1590851757612	1590851757613	OK	 
REQUEST	2357		dashboard2	1590851757612	1590851757614	OK	 
REQUEST	2357		dashboard2 Redirect 1	1590851757614	1590851757614	OK	 
USER	VerDashboardNegativo	2357	END	1590851748591	1590851757614
REQUEST	1097		dashboard	1590851757623	1590851757624	OK	 
REQUEST	1097		dashboard Redirect 1	1590851757624	1590851757624	OK	 
USER	VerDashboardPositivo	857	END	1590851711604	1590851757633
REQUEST	1697		Logged	1590851757633	1590851757634	OK	 
REQUEST	1697		Logged Redirect 1	1590851757634	1590851757635	OK	 
USER	VerDashboardNegativo	2718	START	1590851757654	1590851757654
USER	VerDashboardPositivo	2698	START	1590851757654	1590851757654
REQUEST	2698		Home	1590851757654	1590851757657	OK	 
REQUEST	2718		Home	1590851757654	1590851757657	OK	 
REQUEST	2358		dashboard2	1590851757665	1590851757666	OK	 
REQUEST	2338		Login	1590851757665	1590851757666	OK	 
REQUEST	2358		dashboard2 Redirect 1	1590851757666	1590851757667	OK	 
USER	VerDashboardNegativo	2358	END	1590851748644	1590851757667
REQUEST	1098		dashboard	1590851757670	1590851757670	OK	 
REQUEST	1098		dashboard Redirect 1	1590851757671	1590851757671	OK	 
USER	VerDashboardPositivo	858	END	1590851711650	1590851757680
REQUEST	1698		Logged	1590851757680	1590851757681	OK	 
REQUEST	1698		Logged Redirect 1	1590851757681	1590851757681	OK	 
USER	VerDashboardNegativo	2719	START	1590851757701	1590851757701
USER	VerDashboardPositivo	2699	START	1590851757701	1590851757701
REQUEST	1099		dashboard	1590851757701	1590851757704	OK	 
REQUEST	1099		dashboard Redirect 1	1590851757704	1590851757705	OK	 
REQUEST	2719		Home	1590851757701	1590851757707	OK	 
REQUEST	2699		Home	1590851757701	1590851757707	OK	 
REQUEST	2339		Login	1590851757711	1590851757712	OK	 
REQUEST	2359		dashboard2	1590851757711	1590851757712	OK	 
REQUEST	2359		dashboard2 Redirect 1	1590851757712	1590851757713	OK	 
USER	VerDashboardNegativo	2359	END	1590851748690	1590851757713
USER	VerDashboardPositivo	859	END	1590851711702	1590851757733
REQUEST	1699		Logged	1590851757733	1590851757734	OK	 
REQUEST	1699		Logged Redirect 1	1590851757734	1590851757734	OK	 
USER	VerDashboardPositivo	2700	START	1590851757753	1590851757753
USER	VerDashboardNegativo	2720	START	1590851757753	1590851757753
REQUEST	2700		Home	1590851757753	1590851757756	OK	 
REQUEST	2720		Home	1590851757753	1590851757756	OK	 
REQUEST	2340		Login	1590851757763	1590851757764	OK	 
REQUEST	2360		dashboard2	1590851757763	1590851757764	OK	 
REQUEST	2360		dashboard2 Redirect 1	1590851757764	1590851757765	OK	 
USER	VerDashboardNegativo	2360	END	1590851748744	1590851757765
REQUEST	1100		dashboard	1590851757774	1590851757775	OK	 
REQUEST	1100		dashboard Redirect 1	1590851757775	1590851757776	OK	 
USER	VerDashboardPositivo	860	END	1590851711754	1590851757784
REQUEST	1700		Logged	1590851757784	1590851757785	OK	 
REQUEST	1700		Logged Redirect 1	1590851757785	1590851757786	OK	 
USER	VerDashboardPositivo	2701	START	1590851757805	1590851757805
USER	VerDashboardNegativo	2721	START	1590851757805	1590851757805
REQUEST	2701		Home	1590851757806	1590851757808	OK	 
REQUEST	2721		Home	1590851757806	1590851757809	OK	 
REQUEST	2341		Login	1590851757810	1590851757810	OK	 
REQUEST	2361		dashboard2	1590851757810	1590851757810	OK	 
REQUEST	2361		dashboard2 Redirect 1	1590851757811	1590851757811	OK	 
USER	VerDashboardNegativo	2361	END	1590851748790	1590851757811
USER	VerDashboardPositivo	861	END	1590851711800	1590851757820
REQUEST	1101		dashboard	1590851757820	1590851757821	OK	 
REQUEST	1701		Logged	1590851757820	1590851757821	OK	 
REQUEST	1701		Logged Redirect 1	1590851757821	1590851757821	OK	 
REQUEST	1101		dashboard Redirect 1	1590851757821	1590851757821	OK	 
USER	VerDashboardPositivo	2702	START	1590851757851	1590851757851
USER	VerDashboardNegativo	2722	START	1590851757851	1590851757851
REQUEST	2722		Home	1590851757851	1590851757854	OK	 
REQUEST	2702		Home	1590851757851	1590851757854	OK	 
REQUEST	2342		Login	1590851757862	1590851757862	OK	 
REQUEST	2362		dashboard2	1590851757862	1590851757863	OK	 
REQUEST	2362		dashboard2 Redirect 1	1590851757863	1590851757863	OK	 
USER	VerDashboardNegativo	2362	END	1590851748842	1590851757864
REQUEST	1102		dashboard	1590851757872	1590851757873	OK	 
REQUEST	1102		dashboard Redirect 1	1590851757874	1590851757874	OK	 
USER	VerDashboardPositivo	862	END	1590851711851	1590851757883
REQUEST	1702		Logged	1590851757883	1590851757884	OK	 
REQUEST	1702		Logged Redirect 1	1590851757884	1590851757885	OK	 
USER	VerDashboardNegativo	2743	START	1590851757903	1590851757903
USER	VerDashboardPositivo	2723	START	1590851757903	1590851757903
REQUEST	2743		Home	1590851757904	1590851757906	OK	 
REQUEST	2723		Home	1590851757904	1590851757906	OK	 
REQUEST	2383		dashboard2	1590851757914	1590851757915	OK	 
REQUEST	2363		Login	1590851757914	1590851757915	OK	 
REQUEST	2383		dashboard2 Redirect 1	1590851757915	1590851757915	OK	 
USER	VerDashboardNegativo	2383	END	1590851748900	1590851757915
USER	VerDashboardPositivo	883	END	1590851711904	1590851757936
REQUEST	1723		Logged	1590851757936	1590851757937	OK	 
REQUEST	1123		dashboard	1590851757936	1590851757937	OK	 
REQUEST	1723		Logged Redirect 1	1590851757937	1590851757937	OK	 
REQUEST	1123		dashboard Redirect 1	1590851757937	1590851757937	OK	 
USER	VerDashboardPositivo	2724	START	1590851757950	1590851757950
USER	VerDashboardNegativo	2744	START	1590851757950	1590851757950
REQUEST	2724		Home	1590851757950	1590851757953	OK	 
REQUEST	2744		Home	1590851757950	1590851757953	OK	 
REQUEST	1724		Logged	1590851757961	1590851757962	OK	 
REQUEST	1724		Logged Redirect 1	1590851757962	1590851757962	OK	 
REQUEST	2384		dashboard2	1590851757971	1590851757972	OK	 
REQUEST	2364		Login	1590851757971	1590851757972	OK	 
REQUEST	1124		dashboard	1590851757971	1590851757972	OK	 
REQUEST	2384		dashboard2 Redirect 1	1590851757972	1590851757972	OK	 
REQUEST	1124		dashboard Redirect 1	1590851757972	1590851757972	OK	 
USER	VerDashboardNegativo	2384	END	1590851748951	1590851757973
USER	VerDashboardPositivo	884	END	1590851711950	1590851757981
USER	VerDashboardNegativo	2745	START	1590851758002	1590851758002
USER	VerDashboardPositivo	2725	START	1590851758002	1590851758002
REQUEST	2725		Home	1590851758002	1590851758005	OK	 
REQUEST	2745		Home	1590851758002	1590851758005	OK	 
REQUEST	2385		dashboard2	1590851758024	1590851758025	OK	 
REQUEST	2365		Login	1590851758024	1590851758025	OK	 
REQUEST	2385		dashboard2 Redirect 1	1590851758025	1590851758025	OK	 
USER	VerDashboardNegativo	2385	END	1590851749003	1590851758026
USER	VerDashboardPositivo	885	END	1590851712001	1590851758035
REQUEST	1125		dashboard	1590851758035	1590851758036	OK	 
REQUEST	1725		Logged	1590851758035	1590851758036	OK	 
REQUEST	1125		dashboard Redirect 1	1590851758036	1590851758036	OK	 
REQUEST	1725		Logged Redirect 1	1590851758036	1590851758037	OK	 
USER	VerDashboardPositivo	2726	START	1590851758050	1590851758050
USER	VerDashboardNegativo	2746	START	1590851758050	1590851758050
REQUEST	2726		Home	1590851758050	1590851758053	OK	 
REQUEST	2746		Home	1590851758050	1590851758052	OK	 
REQUEST	2366		Login	1590851758071	1590851758072	OK	 
REQUEST	2386		dashboard2	1590851758071	1590851758072	OK	 
REQUEST	2386		dashboard2 Redirect 1	1590851758072	1590851758073	OK	 
USER	VerDashboardNegativo	2386	END	1590851749050	1590851758073
USER	VerDashboardPositivo	886	END	1590851712055	1590851758082
REQUEST	1726		Logged	1590851758082	1590851758083	OK	 
REQUEST	1126		dashboard	1590851758082	1590851758083	OK	 
REQUEST	1726		Logged Redirect 1	1590851758083	1590851758084	OK	 
REQUEST	1126		dashboard Redirect 1	1590851758083	1590851758084	OK	 
USER	VerDashboardPositivo	2727	START	1590851758102	1590851758102
USER	VerDashboardNegativo	2747	START	1590851758102	1590851758102
REQUEST	2747		Home	1590851758102	1590851758105	OK	 
REQUEST	2727		Home	1590851758102	1590851758105	OK	 
REQUEST	2387		dashboard2	1590851758124	1590851758124	OK	 
REQUEST	2367		Login	1590851758124	1590851758125	OK	 
REQUEST	2387		dashboard2 Redirect 1	1590851758125	1590851758125	OK	 
USER	VerDashboardNegativo	2387	END	1590851749102	1590851758125
USER	VerDashboardPositivo	887	END	1590851712100	1590851758134
REQUEST	1727		Logged	1590851758134	1590851758135	OK	 
REQUEST	1127		dashboard	1590851758134	1590851758135	OK	 
REQUEST	1127		dashboard Redirect 1	1590851758135	1590851758136	OK	 
REQUEST	1727		Logged Redirect 1	1590851758135	1590851758136	OK	 
USER	VerDashboardNegativo	2748	START	1590851758156	1590851758156
USER	VerDashboardPositivo	2728	START	1590851758156	1590851758156
REQUEST	2748		Home	1590851758156	1590851758159	OK	 
REQUEST	2728		Home	1590851758156	1590851758159	OK	 
REQUEST	2388		dashboard2	1590851758160	1590851758160	OK	 
REQUEST	2368		Login	1590851758160	1590851758161	OK	 
REQUEST	2388		dashboard2 Redirect 1	1590851758161	1590851758161	OK	 
USER	VerDashboardNegativo	2388	END	1590851749150	1590851758161
REQUEST	1128		dashboard	1590851758170	1590851758171	OK	 
REQUEST	1128		dashboard Redirect 1	1590851758171	1590851758171	OK	 
USER	VerDashboardPositivo	888	END	1590851712152	1590851758180
REQUEST	1728		Logged	1590851758180	1590851758181	OK	 
REQUEST	1728		Logged Redirect 1	1590851758181	1590851758182	OK	 
USER	VerDashboardPositivo	2729	START	1590851758200	1590851758200
USER	VerDashboardNegativo	2749	START	1590851758200	1590851758200
REQUEST	2749		Home	1590851758201	1590851758203	OK	 
REQUEST	2729		Home	1590851758201	1590851758203	OK	 
REQUEST	2389		dashboard2	1590851758221	1590851758222	OK	 
REQUEST	2369		Login	1590851758221	1590851758222	OK	 
REQUEST	2389		dashboard2 Redirect 1	1590851758222	1590851758222	OK	 
USER	VerDashboardNegativo	2389	END	1590851749201	1590851758223
USER	VerDashboardPositivo	889	END	1590851712205	1590851758231
REQUEST	1129		dashboard	1590851758231	1590851758232	OK	 
