ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.VerMisLocalesTest	vermislocalestest	1590169929324	 	3.3.1
REQUEST	5699		RightLogged Redirect 1	1590170070438	1590170075144	OK	 
REQUEST	5978		RightLogged Redirect 1	1590170070651	1590170075149	OK	 
REQUEST	5949		WrongLogged Redirect 1	1590170070649	1590170075149	OK	 
REQUEST	5803		WrongLogged Redirect 1	1590170068927	1590170075149	OK	 
REQUEST	5896		RightLogged Redirect 1	1590170070473	1590170075155	OK	 
REQUEST	5984		RightLogged	1590170070698	1590170075155	OK	 
REQUEST	5926		WrongLogged Redirect 1	1590170070471	1590170075156	OK	 
REQUEST	6482		WrongLogged	1590170070698	1590170075156	OK	 
REQUEST	6446		RightLogged	1590170070700	1590170075156	OK	 
REQUEST	6447		RightLogged	1590170070700	1590170075157	OK	 
REQUEST	4016		MyLocales	1590170069011	1590170075161	OK	 
REQUEST	5745		WrongLogged	1590170065101	1590170075165	OK	 
REQUEST	5847		RightLogged	1590170066527	1590170075165	OK	 
USER	VerMisLocalesNegativoTest	2790	END	1590169970802	1590170075166
USER	VerMisLocalesPositivoTest	3612	END	1590169983304	1590170075169
USER	VerMisLocalesPositivoTest	3380	END	1590169979769	1590170075169
USER	VerMisLocalesPositivoTest	3650	END	1590169983399	1590170075170
REQUEST	4281		MyLocales	1590170070702	1590170075180	OK	 
REQUEST	5907		RightLogged Redirect 1	1590170070659	1590170075185	OK	 
REQUEST	4286		MyLocales	1590170070706	1590170075187	OK	 
REQUEST	3446		MyLocales	1590170070703	1590170075188	OK	 
REQUEST	6481		WrongLogged	1590170070708	1590170075189	OK	 
REQUEST	5356		RightLogged	1590170070708	1590170075189	OK	 
REQUEST	6448		RightLogged	1590170070710	1590170075190	OK	 
REQUEST	5723		WrongLogged	1590170064699	1590170075191	OK	 
REQUEST	5016		WrongLogged Redirect 1	1590170070647	1590170075203	OK	 
REQUEST	5527		WrongLogged Redirect 1	1590170065183	1590170075208	OK	 
REQUEST	4033		Forbidden	1590170070701	1590170075215	OK	 
REQUEST	4317		Forbidden	1590170070695	1590170075221	OK	 
REQUEST	5930		WrongLogged Redirect 1	1590170070472	1590170075226	OK	 
REQUEST	4322		Forbidden	1590170070706	1590170075227	OK	 
REQUEST	5976		RightLogged Redirect 1	1590170070720	1590170075230	OK	 
REQUEST	4287		MyLocales	1590170070695	1590170075234	OK	 
REQUEST	5980		RightLogged Redirect 1	1590170070718	1590170075234	OK	 
REQUEST	3507		Forbidden	1590170070660	1590170075238	OK	 
REQUEST	5744		WrongLogged Redirect 1	1590170070473	1590170075246	OK	 
REQUEST	5705		RightLogged Redirect 1	1590170071573	1590170075246	OK	 
REQUEST	4114		Forbidden	1590170070711	1590170075251	OK	 
REQUEST	5970		RightLogged Redirect 1	1590170070722	1590170075255	OK	 
REQUEST	5675		WrongLogged Redirect 1	1590170070719	1590170075258	OK	 
REQUEST	5969		RightLogged Redirect 1	1590170070649	1590170075259	OK	 
REQUEST	5847		RightLogged Redirect 1	1590170075165	1590170075260	OK	 
REQUEST	4279		MyLocales	1590170070710	1590170075263	OK	 
REQUEST	4295		MyLocales	1590170070711	1590170075263	OK	 
REQUEST	5384		WrongLogged Redirect 1	1590170070720	1590170075266	OK	 
REQUEST	6014		WrongLogged Redirect 1	1590170070720	1590170075272	OK	 
REQUEST	5981		RightLogged Redirect 1	1590170070722	1590170075274	OK	 
REQUEST	5839		RightLogged Redirect 1	1590170070720	1590170075278	OK	 
REQUEST	5788		WrongLogged Redirect 1	1590170070723	1590170075282	OK	 
REQUEST	6480		WrongLogged	1590170070728	1590170075284	OK	 
REQUEST	6381		RightLogged	1590170070728	1590170075285	OK	 
REQUEST	6409		RightLogged	1590170070728	1590170075285	OK	 
REQUEST	4334		Forbidden	1590170070700	1590170075288	OK	 
REQUEST	5862		WrongLogged Redirect 1	1590170070093	1590170075295	OK	 
REQUEST	4302		MyLocales	1590170070733	1590170075296	OK	 
REQUEST	6407		RightLogged	1590170070735	1590170075298	OK	 
REQUEST	6024		WrongLogged	1590170070737	1590170075299	OK	 
REQUEST	6484		WrongLogged	1590170070740	1590170075299	OK	 
REQUEST	4099		MyLocales	1590170070739	1590170075300	OK	 
REQUEST	4312		Forbidden	1590170070730	1590170075301	OK	 
REQUEST	4650		MyLocales	1590170070748	1590170075302	OK	 
REQUEST	5727		WrongLogged Redirect 1	1590170070682	1590170075311	OK	 
REQUEST	5645		WrongLogged Redirect 1	1590170070722	1590170075313	OK	 
REQUEST	6449		RightLogged	1590170070787	1590170075316	OK	 
REQUEST	6450		RightLogged	1590170070790	1590170075317	OK	 
REQUEST	6258		RightLogged	1590170069367	1590170075321	OK	 
REQUEST	5265		RightLogged Redirect 1	1590170062316	1590170075323	OK	 
REQUEST	6486		WrongLogged	1590170070792	1590170075324	OK	 
REQUEST	6021		WrongLogged	1590170070793	1590170075325	OK	 
REQUEST	5948		WrongLogged	1590170070792	1590170075325	OK	 
REQUEST	4875		WrongLogged	1590170066643	1590170075326	OK	 
REQUEST	4321		Forbidden	1590170070742	1590170075329	OK	 
REQUEST	6013		WrongLogged Redirect 1	1590170070722	1590170075333	OK	 
REQUEST	6485		WrongLogged	1590170070805	1590170075333	OK	 
REQUEST	6451		RightLogged	1590170070805	1590170075334	OK	 
REQUEST	6011		WrongLogged Redirect 1	1590170070718	1590170075335	OK	 
USER	VerMisLocalesPositivoTest	3652	END	1590169983469	1590170075347
USER	VerMisLocalesNegativoTest	2793	END	1590169970891	1590170075353
USER	VerMisLocalesPositivoTest	3469	END	1590169981336	1590170075356
USER	VerMisLocalesPositivoTest	2555	END	1590169968230	1590170075358
USER	VerMisLocalesPositivoTest	3541	END	1590169982211	1590170075358
USER	VerMisLocalesNegativoTest	2720	END	1590169969872	1590170075367
REQUEST	6005		WrongLogged Redirect 1	1590170070722	1590170075371	OK	 
REQUEST	6452		RightLogged	1590170070811	1590170075372	OK	 
REQUEST	4331		Forbidden	1590170070748	1590170075388	OK	 
USER	VerMisLocalesPositivoTest	3655	END	1590169983563	1590170075391
REQUEST	5977		RightLogged Redirect 1	1590170070722	1590170075393	OK	 
REQUEST	6006		WrongLogged Redirect 1	1590170070721	1590170075394	OK	 
REQUEST	4292		MyLocales	1590170070821	1590170075396	OK	 
REQUEST	5121		RightLogged	1590170065824	1590170075397	OK	 
REQUEST	5523		WrongLogged	1590170067819	1590170075398	OK	 
REQUEST	5903		RightLogged Redirect 1	1590170070721	1590170075404	OK	 
REQUEST	5829		RightLogged Redirect 1	1590170070110	1590170075404	OK	 
REQUEST	6455		RightLogged	1590170070835	1590170075405	OK	 
REQUEST	6457		RightLogged	1590170070837	1590170075405	OK	 
REQUEST	6490		WrongLogged	1590170070837	1590170075405	OK	 
REQUEST	4330		Forbidden	1590170070807	1590170075406	OK	 
REQUEST	5409		RightLogged Redirect 1	1590170066655	1590170075409	OK	 
REQUEST	6450		RightLogged Redirect 1	1590170075317	1590170075409	OK	 
REQUEST	6100		RightLogged	1590170070840	1590170075410	OK	 
REQUEST	6488		WrongLogged	1590170070841	1590170075410	OK	 
REQUEST	6327		RightLogged	1590170070841	1590170075410	OK	 
REQUEST	6453		RightLogged	1590170070841	1590170075410	OK	 
REQUEST	6456		RightLogged	1590170070841	1590170075410	OK	 
REQUEST	4136		MyLocales	1590170070842	1590170075411	OK	 
REQUEST	6489		WrongLogged	1590170070857	1590170075412	OK	 
REQUEST	6493		WrongLogged	1590170070858	1590170075412	OK	 
REQUEST	6492		WrongLogged	1590170070858	1590170075413	OK	 
REQUEST	6362		WrongLogged	1590170070858	1590170075413	OK	 
REQUEST	4294		MyLocales	1590170070842	1590170075416	OK	 
REQUEST	4426		MyLocales	1590170070858	1590170075416	OK	 
REQUEST	4267		Forbidden	1590170070793	1590170075420	OK	 
REQUEST	4092		MyLocales	1590170069926	1590170075425	OK	 
REQUEST	6457		RightLogged Redirect 1	1590170075405	1590170075425	OK	 
REQUEST	6016		WrongLogged Redirect 1	1590170070872	1590170075429	OK	 
REQUEST	4293		MyLocales	1590170070875	1590170075431	OK	 
REQUEST	4075		MyLocales	1590170069839	1590170075434	OK	 
REQUEST	4161		MyLocales	1590170070250	1590170075435	OK	 
REQUEST	4298		MyLocales	1590170070875	1590170075438	OK	 
REQUEST	5776		RightLogged Redirect 1	1590170069443	1590170075439	OK	 
REQUEST	4327		Forbidden	1590170070809	1590170075439	OK	 
REQUEST	5983		RightLogged Redirect 1	1590170070889	1590170075442	OK	 
REQUEST	5855		WrongLogged Redirect 1	1590170069988	1590170075443	OK	 
REQUEST	6491		WrongLogged	1590170070906	1590170075444	OK	 
REQUEST	6494		WrongLogged	1590170070907	1590170075444	OK	 
REQUEST	6459		RightLogged	1590170070908	1590170075444	OK	 
REQUEST	6458		RightLogged	1590170070907	1590170075444	OK	 
REQUEST	6465		RightLogged	1590170070909	1590170075445	OK	 
REQUEST	6280		WrongLogged	1590170070020	1590170075446	OK	 
REQUEST	5989		RightLogged	1590170067206	1590170075446	OK	 
REQUEST	4336		Forbidden	1590170070731	1590170075471	OK	 
REQUEST	4318		Forbidden	1590170070819	1590170075472	OK	 
USER	VerMisLocalesNegativoTest	2794	END	1590169970925	1590170075477
USER	VerMisLocalesNegativoTest	2795	END	1590169970952	1590170075480
REQUEST	4333		Forbidden	1590170070911	1590170075484	OK	 
REQUEST	4204		Forbidden	1590170070877	1590170075490	OK	 
REQUEST	4319		Forbidden	1590170070828	1590170075495	OK	 
REQUEST	4326		Forbidden	1590170070758	1590170075501	OK	 
REQUEST	4269		Forbidden	1590170070825	1590170075504	OK	 
REQUEST	4119		Forbidden	1590170070923	1590170075518	OK	 
USER	VerMisLocalesNegativoTest	2792	END	1590169970877	1590170075541
USER	VerMisLocalesNegativoTest	2791	END	1590169970840	1590170075543
USER	VerMisLocalesPositivoTest	3472	END	1590169981427	1590170075550
REQUEST	6015		WrongLogged Redirect 1	1590170070870	1590170075586	OK	 
REQUEST	6500		WrongLogged	1590170070924	1590170075587	OK	 
REQUEST	6499		WrongLogged	1590170070927	1590170075587	OK	 
REQUEST	5517		WrongLogged	1590170070927	1590170075588	OK	 
REQUEST	6501		WrongLogged	1590170070927	1590170075588	OK	 
REQUEST	5253		WrongLogged Redirect 1	1590170065847	1590170075594	OK	 
REQUEST	6018		WrongLogged Redirect 1	1590170070871	1590170075594	OK	 
REQUEST	4290		MyLocales	1590170070912	1590170075598	OK	 
REQUEST	5000		RightLogged Redirect 1	1590170058945	1590170075599	OK	 
REQUEST	5734		WrongLogged Redirect 1	1590170070935	1590170075602	OK	 
REQUEST	5987		RightLogged Redirect 1	1590170070889	1590170075603	OK	 
REQUEST	4520		RightLogged	1590170044759	1590170075606	OK	 
USER	VerMisLocalesPositivoTest	3660	END	1590169983692	1590170075615
USER	VerMisLocalesPositivoTest	3663	END	1590169983771	1590170075620
REQUEST	5777		RightLogged Redirect 1	1590170070933	1590170075626	OK	 
REQUEST	6063		WrongLogged Redirect 1	1590170070883	1590170075626	OK	 
REQUEST	5988		RightLogged Redirect 1	1590170070934	1590170075634	OK	 
REQUEST	5378		WrongLogged Redirect 1	1590170065984	1590170075644	OK	 
REQUEST	6028		RightLogged Redirect 1	1590170070934	1590170075645	OK	 
USER	VerMisLocalesPositivoTest	3317	END	1590169978936	1590170075648
REQUEST	6033		RightLogged Redirect 1	1590170070938	1590170075652	OK	 
REQUEST	5916		RightLogged Redirect 1	1590170070934	1590170075652	OK	 
REQUEST	6039		RightLogged Redirect 1	1590170070934	1590170075656	OK	 
REQUEST	6023		WrongLogged Redirect 1	1590170070933	1590170075657	OK	 
REQUEST	5720		WrongLogged Redirect 1	1590170070872	1590170075657	OK	 
REQUEST	5504		WrongLogged Redirect 1	1590170070870	1590170075660	OK	 
REQUEST	6072		WrongLogged Redirect 1	1590170070938	1590170075662	OK	 
USER	VerMisLocalesNegativoTest	2797	END	1590169971010	1590170075663
REQUEST	6053		RightLogged	1590170070652	1590170075664	OK	 
REQUEST	5375		WrongLogged Redirect 1	1590170070640	1590170075667	OK	 
REQUEST	6066		WrongLogged Redirect 1	1590170070939	1590170075668	OK	 
REQUEST	6466		RightLogged	1590170070955	1590170075668	OK	 
REQUEST	5325		RightLogged Redirect 1	1590170070939	1590170075674	OK	 
REQUEST	6032		RightLogged Redirect 1	1590170070938	1590170075675	OK	 
REQUEST	6497		WrongLogged	1590170070957	1590170075675	OK	 
REQUEST	5413		RightLogged Redirect 1	1590170070647	1590170075678	OK	 
REQUEST	6027		RightLogged Redirect 1	1590170070939	1590170075679	OK	 
REQUEST	6461		RightLogged	1590170070957	1590170075679	OK	 
REQUEST	6065		WrongLogged Redirect 1	1590170070933	1590170075683	OK	 
REQUEST	6067		WrongLogged Redirect 1	1590170070953	1590170075685	OK	 
REQUEST	4308		MyLocales	1590170070957	1590170075688	OK	 
REQUEST	6462		RightLogged	1590170070955	1590170075689	OK	 
USER	VerMisLocalesNegativoTest	3280	END	1590169977866	1590170075693
USER	VerMisLocalesNegativoTest	2796	END	1590169970982	1590170075694
USER	VerMisLocalesPositivoTest	3662	END	1590169983758	1590170075694
USER	VerMisLocalesPositivoTest	2558	END	1590169968269	1590170075694
USER	VerMisLocalesNegativoTest	2798	END	1590169971069	1590170075697
REQUEST	5899		RightLogged Redirect 1	1590170070953	1590170075707	OK	 
REQUEST	5614		RightLogged Redirect 1	1590170070945	1590170075711	OK	 
REQUEST	5394		WrongLogged	1590170062792	1590170075713	OK	 
REQUEST	6042		RightLogged Redirect 1	1590170070938	1590170075719	OK	 
REQUEST	4849		RightLogged	1590170053213	1590170075723	OK	 
REQUEST	4143		MyLocales	1590170070956	1590170075725	OK	 
REQUEST	5825		RightLogged Redirect 1	1590170070971	1590170075730	OK	 
REQUEST	6036		RightLogged Redirect 1	1590170070948	1590170075731	OK	 
REQUEST	4301		MyLocales	1590170071017	1590170075733	OK	 
REQUEST	6379		RightLogged	1590170071017	1590170075734	OK	 
REQUEST	6503		WrongLogged	1590170071019	1590170075734	OK	 
REQUEST	6468		RightLogged	1590170071019	1590170075735	OK	 
REQUEST	6470		RightLogged	1590170071019	1590170075735	OK	 
REQUEST	6469		RightLogged	1590170071020	1590170075735	OK	 
REQUEST	6502		WrongLogged	1590170071067	1590170075735	OK	 
REQUEST	4306		MyLocales	1590170071070	1590170075737	OK	 
REQUEST	6467		RightLogged	1590170071072	1590170075738	OK	 
REQUEST	6504		WrongLogged	1590170071072	1590170075738	OK	 
REQUEST	4325		Forbidden	1590170070985	1590170075743	OK	 
REQUEST	6037		RightLogged Redirect 1	1590170070952	1590170075743	OK	 
REQUEST	5768		RightLogged Redirect 1	1590170068929	1590170075743	OK	 
REQUEST	5918		RightLogged	1590170071074	1590170075744	OK	 
REQUEST	6511		WrongLogged	1590170071093	1590170075745	OK	 
REQUEST	6475		RightLogged	1590170071093	1590170075745	OK	 
REQUEST	6472		RightLogged	1590170071093	1590170075746	OK	 
REQUEST	4175		Forbidden	1590170071093	1590170075765	OK	 
USER	VerMisLocalesNegativoTest	3347	END	1590169978771	1590170075769
USER	VerMisLocalesNegativoTest	3126	END	1590169975426	1590170075780
REQUEST	4201		Forbidden	1590170071085	1590170075787	OK	 
REQUEST	4305		MyLocales	1590170071013	1590170075798	OK	 
REQUEST	4345		MyLocales	1590170071074	1590170075799	OK	 
REQUEST	6257		RightLogged	1590170071097	1590170075799	OK	 
REQUEST	6471		RightLogged	1590170071099	1590170075799	OK	 
REQUEST	6219		WrongLogged	1590170071096	1590170075800	OK	 
REQUEST	6509		WrongLogged	1590170071100	1590170075800	OK	 
REQUEST	3864		MyLocales	1590170071100	1590170075802	OK	 
REQUEST	6293		WrongLogged	1590170071102	1590170075803	OK	 
REQUEST	5920		WrongLogged	1590170071104	1590170075803	OK	 
REQUEST	5779		RightLogged	1590170071104	1590170075803	OK	 
REQUEST	6508		WrongLogged	1590170071110	1590170075803	OK	 
REQUEST	4291		MyLocales	1590170070993	1590170075808	OK	 
REQUEST	6045		RightLogged	1590170067573	1590170075809	OK	 
REQUEST	6297		WrongLogged	1590170071133	1590170075809	OK	 
USER	VerMisLocalesNegativoTest	2803	END	1590169971180	1590170075812
USER	VerMisLocalesNegativoTest	3401	END	1590169979442	1590170075814
REQUEST	4388		Forbidden	1590170071095	1590170075823	OK	 
USER	VerMisLocalesNegativoTest	2799	END	1590169971076	1590170075827
REQUEST	4341		Forbidden	1590170071112	1590170075830	OK	 
USER	VerMisLocalesNegativoTest	2806	END	1590169971266	1590170075830
USER	VerMisLocalesNegativoTest	2805	END	1590169971227	1590170075838
REQUEST	3248		MyLocales	1590170065101	1590170075851	OK	 
REQUEST	6189		RightLogged	1590170068453	1590170075854	OK	 
REQUEST	6053		RightLogged Redirect 1	1590170075664	1590170075857	OK	 
REQUEST	4444		MyLocales	1590170070258	1590170075862	OK	 
USER	VerMisLocalesNegativoTest	2800	END	1590169971112	1590170075865
USER	VerMisLocalesNegativoTest	1662	END	1590169954638	1590170075873
USER	VerMisLocalesNegativoTest	2227	END	1590169962837	1590170075875
USER	VerMisLocalesNegativoTest	2736	END	1590169970299	1590170075882
USER	VerMisLocalesNegativoTest	2842	END	1590169971360	1590170075887
REQUEST	5740		WrongLogged Redirect 1	1590170071166	1590170075891	OK	 
REQUEST	4159		MyLocales	1590170071140	1590170075891	OK	 
REQUEST	4382		Forbidden	1590170071157	1590170075897	OK	 
REQUEST	6078		WrongLogged Redirect 1	1590170071166	1590170075902	OK	 
REQUEST	6076		WrongLogged Redirect 1	1590170070979	1590170075904	OK	 
REQUEST	4849		RightLogged Redirect 1	1590170075723	1590170075905	OK	 
REQUEST	6513		WrongLogged	1590170071199	1590170075907	OK	 
REQUEST	6440		WrongLogged	1590170070558	1590170075908	OK	 
USER	VerMisLocalesNegativoTest	2739	END	1590169970408	1590170075927
REQUEST	4387		Forbidden	1590170071193	1590170075929	OK	 
USER	VerMisLocalesNegativoTest	2807	END	1590169971302	1590170075930
USER	VerMisLocalesNegativoTest	2025	END	1590169960008	1590170075931
REQUEST	6293		WrongLogged Redirect 1	1590170075803	1590170075934	OK	 
REQUEST	4078		MyLocales	1590170069770	1590170075935	OK	 
REQUEST	6517		RightLogged	1590170071208	1590170075935	OK	 
REQUEST	6478		RightLogged	1590170071210	1590170075936	OK	 
REQUEST	6552		WrongLogged	1590170071211	1590170075936	OK	 
REQUEST	6474		RightLogged	1590170071219	1590170075937	OK	 
REQUEST	6515		RightLogged	1590170071219	1590170075937	OK	 
REQUEST	6519		RightLogged	1590170071221	1590170075937	OK	 
REQUEST	6231		WrongLogged	1590170071224	1590170075938	OK	 
REQUEST	6403		RightLogged	1590170070580	1590170075939	OK	 
REQUEST	4340		Forbidden	1590170071228	1590170075955	OK	 
REQUEST	6038		RightLogged Redirect 1	1590170070954	1590170075961	OK	 
REQUEST	4352		MyLocales	1590170071229	1590170075963	OK	 
REQUEST	4153		MyLocales	1590170070101	1590170075966	OK	 
REQUEST	4342		Forbidden	1590170071208	1590170075966	OK	 
REQUEST	6433		WrongLogged	1590170071227	1590170075970	OK	 
REQUEST	5425		RightLogged Redirect 1	1590170064816	1590170075975	OK	 
REQUEST	4157		MyLocales	1590170071228	1590170075975	OK	 
REQUEST	4350		MyLocales	1590170071267	1590170075979	OK	 
REQUEST	6553		WrongLogged	1590170071270	1590170075984	OK	 
USER	VerMisLocalesNegativoTest	2848	END	1590169971546	1590170075986
USER	VerMisLocalesNegativoTest	2801	END	1590169971131	1590170075987
USER	VerMisLocalesNegativoTest	2982	END	1590169973344	1590170075989
USER	VerMisLocalesNegativoTest	2843	END	1590169971398	1590170075991
REQUEST	4205		Forbidden	1590170071267	1590170075993	OK	 
REQUEST	3593		MyLocales	1590170070830	1590170076000	OK	 
REQUEST	6524		RightLogged	1590170071273	1590170076002	OK	 
REQUEST	6553		WrongLogged Redirect 1	1590170075984	1590170076009	OK	 
REQUEST	4010		MyLocales	1590170071191	1590170076010	OK	 
REQUEST	4076		MyLocales	1590170069834	1590170076010	OK	 
REQUEST	6559		WrongLogged	1590170071284	1590170076011	OK	 
REQUEST	6520		RightLogged	1590170071312	1590170076012	OK	 
REQUEST	6408		RightLogged	1590170071312	1590170076012	OK	 
USER	VerMisLocalesNegativoTest	2586	END	1590169968103	1590170076016
REQUEST	4392		Forbidden	1590170071280	1590170076025	OK	 
REQUEST	6077		WrongLogged Redirect 1	1590170071237	1590170076031	OK	 
REQUEST	4708		RightLogged Redirect 1	1590170054952	1590170076031	OK	 
REQUEST	6240		RightLogged	1590170071314	1590170076031	OK	 
REQUEST	6528		RightLogged	1590170071314	1590170076032	OK	 
REQUEST	6303		WrongLogged	1590170071317	1590170076033	OK	 
REQUEST	6527		RightLogged	1590170071321	1590170076033	OK	 
