ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257910400	 	3.3.1
REQUEST	1485		LocalAccepted	1590258094270	1590258094271	OK	 
REQUEST	1484		LocalAccepted Redirect 1	1590258094197	1590258094369	OK	 
REQUEST	1486		LocalAccepted	1590258094426	1590258094427	OK	 
REQUEST	1485		LocalAccepted Redirect 1	1590258094271	1590258094431	OK	 
USER	AceptarLocalTestPositivo	603	END	1590257941656	1590258094476
REQUEST	1487		LocalAccepted	1590258094506	1590258094507	OK	 
USER	AceptarLocalTestPositivo	605	END	1590257941860	1590258094535
USER	AceptarLocalTestPositivo	604	END	1590257941762	1590258094536
REQUEST	1488		LocalAccepted	1590258094566	1590258094568	OK	 
REQUEST	1486		LocalAccepted Redirect 1	1590258094427	1590258094595	OK	 
USER	AceptarLocalTestPositivo	606	END	1590257941956	1590258094616
REQUEST	1489		LocalAccepted	1590258094630	1590258094633	OK	 
REQUEST	1487		LocalAccepted Redirect 1	1590258094507	1590258094711	OK	 
REQUEST	1490		LocalAccepted	1590258094723	1590258094724	OK	 
USER	AceptarLocalTestPositivo	607	END	1590257942065	1590258094738
REQUEST	1488		LocalAccepted Redirect 1	1590258094568	1590258094749	OK	 
REQUEST	1489		LocalAccepted Redirect 1	1590258094633	1590258094824	OK	 
REQUEST	1491		LocalAccepted	1590258094874	1590258094875	OK	 
REQUEST	1490		LocalAccepted Redirect 1	1590258094724	1590258094891	OK	 
USER	AceptarLocalTestPositivo	608	END	1590257942158	1590258094968
REQUEST	1492		LocalAccepted	1590258094968	1590258094969	OK	 
USER	AceptarLocalTestPositivo	609	END	1590257942256	1590258094983
USER	AceptarLocalTestPositivo	610	END	1590257942361	1590258095014
REQUEST	1491		LocalAccepted Redirect 1	1590258094875	1590258095042	OK	 
REQUEST	1503		LocalAccepted	1590258095086	1590258095089	OK	 
USER	AceptarLocalTestPositivo	611	END	1590257942456	1590258095096
REQUEST	1492		LocalAccepted Redirect 1	1590258094969	1590258095147	OK	 
REQUEST	1504		LocalAccepted	1590258095186	1590258095187	OK	 
USER	AceptarLocalTestPositivo	612	END	1590257942565	1590258095236
REQUEST	1503		LocalAccepted Redirect 1	1590258095089	1590258095251	OK	 
REQUEST	1505		LocalAccepted	1590258095296	1590258095296	OK	 
REQUEST	1506		LocalAccepted	1590258095342	1590258095343	OK	 
REQUEST	1504		LocalAccepted Redirect 1	1590258095187	1590258095361	OK	 
USER	AceptarLocalTestPositivo	623	END	1590257942646	1590258095420
REQUEST	1505		LocalAccepted Redirect 1	1590258095297	1590258095458	OK	 
USER	AceptarLocalTestPositivo	624	END	1590257942752	1590258095467
REQUEST	1507		LocalAccepted	1590258095467	1590258095468	OK	 
REQUEST	1506		LocalAccepted Redirect 1	1590258095343	1590258095508	OK	 
USER	AceptarLocalTestPositivo	625	END	1590257942853	1590258095530
USER	AceptarLocalTestPositivo	626	END	1590257942946	1590258095546
REQUEST	1508		LocalAccepted	1590258095545	1590258095546	OK	 
REQUEST	1507		LocalAccepted Redirect 1	1590258095468	1590258095627	OK	 
REQUEST	1509		LocalAccepted	1590258095656	1590258095657	OK	 
USER	AceptarLocalTestPositivo	627	END	1590257943055	1590258095702
REQUEST	1510		LocalAccepted	1590258095717	1590258095718	OK	 
REQUEST	1508		LocalAccepted Redirect 1	1590258095546	1590258095719	OK	 
USER	AceptarLocalTestPositivo	628	END	1590257943152	1590258095811
REQUEST	1509		LocalAccepted Redirect 1	1590258095657	1590258095831	OK	 
REQUEST	1511		LocalAccepted	1590258095873	1590258095874	OK	 
USER	AceptarLocalTestPositivo	629	END	1590257943246	1590258095876
REQUEST	1510		LocalAccepted Redirect 1	1590258095718	1590258095881	OK	 
REQUEST	1512		LocalAccepted	1590258095923	1590258095924	OK	 
USER	AceptarLocalTestPositivo	630	END	1590257943358	1590258095986
REQUEST	1511		LocalAccepted Redirect 1	1590258095874	1590258096062	OK	 
USER	AceptarLocalTestPositivo	631	END	1590257943452	1590258096066
REQUEST	1512		LocalAccepted Redirect 1	1590258095924	1590258096108	OK	 
REQUEST	1523		LocalAccepted	1590258096111	1590258096112	OK	 
USER	AceptarLocalTestPositivo	632	END	1590257943546	1590258096146
REQUEST	1524		LocalAccepted	1590258096206	1590258096207	OK	 
REQUEST	1525		LocalAccepted	1590258096236	1590258096237	OK	 
REQUEST	1523		LocalAccepted Redirect 1	1590258096112	1590258096270	OK	 
USER	AceptarLocalTestPositivo	643	END	1590257943639	1590258096286
REQUEST	1526		LocalAccepted	1590258096361	1590258096361	OK	 
REQUEST	1524		LocalAccepted Redirect 1	1590258096207	1590258096374	OK	 
USER	AceptarLocalTestPositivo	644	END	1590257943736	1590258096383
REQUEST	1525		LocalAccepted Redirect 1	1590258096237	1590258096419	OK	 
REQUEST	1527		LocalAccepted	1590258096439	1590258096440	OK	 
REQUEST	1526		LocalAccepted Redirect 1	1590258096361	1590258096531	OK	 
USER	AceptarLocalTestPositivo	645	END	1590257943836	1590258096536
REQUEST	1528		LocalAccepted	1590258096536	1590258096537	OK	 
USER	AceptarLocalTestPositivo	646	END	1590257943941	1590258096596
REQUEST	1527		LocalAccepted Redirect 1	1590258096440	1590258096608	OK	 
REQUEST	1529		LocalAccepted	1590258096627	1590258096628	OK	 
REQUEST	1528		LocalAccepted Redirect 1	1590258096537	1590258096713	OK	 
USER	AceptarLocalTestPositivo	647	END	1590257944036	1590258096720
REQUEST	1529		LocalAccepted Redirect 1	1590258096628	1590258096783	OK	 
REQUEST	1530		LocalAccepted	1590258096782	1590258096783	OK	 
USER	AceptarLocalTestPositivo	648	END	1590257944144	1590258096798
REQUEST	1531		LocalAccepted	1590258096816	1590258096816	OK	 
USER	AceptarLocalTestPositivo	649	END	1590257944238	1590258096923
REQUEST	1541		LocalAccepted	1590258096926	1590258096927	OK	 
REQUEST	1530		LocalAccepted Redirect 1	1590258096783	1590258096951	OK	 
REQUEST	1531		LocalAccepted Redirect 1	1590258096817	1590258096987	OK	 
USER	AceptarLocalTestPositivo	650	END	1590257944336	1590258097037
REQUEST	1542		LocalAccepted	1590258097053	1590258097053	OK	 
USER	AceptarLocalTestPositivo	651	END	1590257944444	1590258097084
REQUEST	1541		LocalAccepted Redirect 1	1590258096927	1590258097093	OK	 
REQUEST	1543		LocalAccepted	1590258097116	1590258097116	OK	 
USER	AceptarLocalTestPositivo	652	END	1590257944538	1590258097224
REQUEST	1544		LocalAccepted	1590258097224	1590258097225	OK	 
REQUEST	1542		LocalAccepted Redirect 1	1590258097053	1590258097231	OK	 
USER	AceptarLocalTestPositivo	663	END	1590257944665	1590258097287
REQUEST	1543		LocalAccepted Redirect 1	1590258097117	1590258097292	OK	 
REQUEST	1545		LocalAccepted	1590258097365	1590258097366	OK	 
REQUEST	1544		LocalAccepted Redirect 1	1590258097225	1590258097386	OK	 
USER	AceptarLocalTestPositivo	664	END	1590257944756	1590258097396
REQUEST	1546		LocalAccepted	1590258097446	1590258097447	OK	 
USER	AceptarLocalTestPositivo	665	END	1590257944856	1590258097459
REQUEST	1547		LocalAccepted	1590258097506	1590258097507	OK	 
REQUEST	1545		LocalAccepted Redirect 1	1590258097366	1590258097521	OK	 
USER	AceptarLocalTestPositivo	666	END	1590257944962	1590258097552
REQUEST	1546		LocalAccepted Redirect 1	1590258097447	1590258097609	OK	 
REQUEST	1548		LocalAccepted	1590258097635	1590258097636	OK	 
USER	AceptarLocalTestPositivo	667	END	1590257945056	1590258097636
REQUEST	1547		LocalAccepted Redirect 1	1590258097507	1590258097670	OK	 
REQUEST	1549		LocalAccepted	1590258097697	1590258097698	OK	 
USER	AceptarLocalTestPositivo	668	END	1590257945161	1590258097760
REQUEST	1548		LocalAccepted Redirect 1	1590258097636	1590258097800	OK	 
REQUEST	1550		LocalAccepted	1590258097826	1590258097827	OK	 
USER	AceptarLocalTestPositivo	669	END	1590257945256	1590258097839
REQUEST	1549		LocalAccepted Redirect 1	1590258097698	1590258097875	OK	 
REQUEST	1551		LocalAccepted	1590258097906	1590258097907	OK	 
USER	AceptarLocalTestPositivo	670	END	1590257945365	1590258097966
REQUEST	1550		LocalAccepted Redirect 1	1590258097827	1590258097995	OK	 
USER	AceptarLocalTestPositivo	671	END	1590257945458	1590258098027
REQUEST	1563		LocalAccepted	1590258098058	1590258098059	OK	 
REQUEST	1551		LocalAccepted Redirect 1	1590258097907	1590258098079	OK	 
USER	AceptarLocalTestPositivo	672	END	1590257945556	1590258098139
REQUEST	1564		LocalAccepted	1590258098155	1590258098155	OK	 
REQUEST	1563		LocalAccepted Redirect 1	1590258098059	1590258098228	OK	 
USER	AceptarLocalTestPositivo	683	END	1590257945666	1590258098248
REQUEST	1565		LocalAccepted	1590258098266	1590258098267	OK	 
REQUEST	1564		LocalAccepted Redirect 1	1590258098156	1590258098313	OK	 
USER	AceptarLocalTestPositivo	684	END	1590257945771	1590258098316
REQUEST	1566		LocalAccepted	1590258098373	1590258098374	OK	 
REQUEST	1565		LocalAccepted Redirect 1	1590258098267	1590258098425	OK	 
REQUEST	1567		LocalAccepted	1590258098456	1590258098456	OK	 
USER	AceptarLocalTestPositivo	685	END	1590257945883	1590258098468
REQUEST	1566		LocalAccepted Redirect 1	1590258098374	1590258098533	OK	 
USER	AceptarLocalTestPositivo	686	END	1590257945966	1590258098546
REQUEST	1568		LocalAccepted	1590258098546	1590258098547	OK	 
REQUEST	1567		LocalAccepted Redirect 1	1590258098457	1590258098621	OK	 
USER	AceptarLocalTestPositivo	687	END	1590257946073	1590258098650
REQUEST	1569		LocalAccepted	1590258098681	1590258098682	OK	 
REQUEST	1568		LocalAccepted Redirect 1	1590258098547	1590258098707	OK	 
REQUEST	1570		LocalAccepted	1590258098744	1590258098745	OK	 
USER	AceptarLocalTestPositivo	688	END	1590257946166	1590258098746
USER	AceptarLocalTestPositivo	689	END	1590257946276	1590258098806
REQUEST	1569		LocalAccepted Redirect 1	1590258098682	1590258098841	OK	 
REQUEST	1570		LocalAccepted Redirect 1	1590258098745	1590258098909	OK	 
USER	AceptarLocalTestPositivo	690	END	1590257946369	1590258098916
REQUEST	1571		LocalAccepted	1590258098916	1590258098917	OK	 
REQUEST	1572		LocalAccepted	1590258098942	1590258098943	OK	 
USER	AceptarLocalTestPositivo	691	END	1590257946466	1590258098989
REQUEST	1583		LocalAccepted	1590258099036	1590258099037	OK	 
REQUEST	1571		LocalAccepted Redirect 1	1590258098917	1590258099092	OK	 
REQUEST	1572		LocalAccepted Redirect 1	1590258098943	1590258099120	OK	 
USER	AceptarLocalTestPositivo	692	END	1590257946572	1590258099129
REQUEST	1584		LocalAccepted	1590258099176	1590258099177	OK	 
REQUEST	1583		LocalAccepted Redirect 1	1590258099037	1590258099209	OK	 
REQUEST	1585		LocalAccepted	1590258099242	1590258099243	OK	 
USER	AceptarLocalTestPositivo	703	END	1590257946655	1590258099246
USER	AceptarLocalTestPositivo	704	END	1590257946764	1590258099320
REQUEST	1584		LocalAccepted Redirect 1	1590258099177	1590258099344	OK	 
REQUEST	1586		LocalAccepted	1590258099382	1590258099383	OK	 
REQUEST	1585		LocalAccepted Redirect 1	1590258099243	1590258099408	OK	 
USER	AceptarLocalTestPositivo	705	END	1590257946858	1590258099429
REQUEST	1587		LocalAccepted	1590258099460	1590258099461	OK	 
REQUEST	1586		LocalAccepted Redirect 1	1590258099383	1590258099540	OK	 
USER	AceptarLocalTestPositivo	706	END	1590257946956	1590258099554
REQUEST	1588		LocalAccepted	1590258099556	1590258099557	OK	 
USER	AceptarLocalTestPositivo	707	END	1590257947050	1590258099586
REQUEST	1587		LocalAccepted Redirect 1	1590258099461	1590258099627	OK	 
USER	AceptarLocalTestPositivo	708	END	1590257947146	1590258099710
REQUEST	1588		LocalAccepted Redirect 1	1590258099557	1590258099718	OK	 
REQUEST	1589		LocalAccepted	1590258099773	1590258099774	OK	 
USER	AceptarLocalTestPositivo	709	END	1590257947255	1590258099820
REQUEST	1590		LocalAccepted	1590258099820	1590258099821	OK	 
REQUEST	1591		LocalAccepted	1590258099870	1590258099871	OK	 
USER	AceptarLocalTestPositivo	710	END	1590257947349	1590258099906
REQUEST	1589		LocalAccepted Redirect 1	1590258099774	1590258099937	OK	 
REQUEST	1592		LocalAccepted	1590258099979	1590258099980	OK	 
REQUEST	1590		LocalAccepted Redirect 1	1590258099821	1590258100009	OK	 
USER	AceptarLocalTestPositivo	711	END	1590257947446	1590258100010
REQUEST	1591		LocalAccepted Redirect 1	1590258099871	1590258100068	OK	 
USER	AceptarLocalTestPositivo	712	END	1590257947554	1590258100076
REQUEST	1603		LocalAccepted	1590258100088	1590258100089	OK	 
REQUEST	1592		LocalAccepted Redirect 1	1590258099980	1590258100166	OK	 
REQUEST	1604		LocalAccepted	1590258100198	1590258100199	OK	 
USER	AceptarLocalTestPositivo	723	END	1590257947648	1590258100232
REQUEST	1603		LocalAccepted Redirect 1	1590258100090	1590258100267	OK	 
USER	AceptarLocalTestPositivo	724	END	1590257947746	1590258100279
REQUEST	1605		LocalAccepted	1590258100294	1590258100295	OK	 
REQUEST	1606		LocalAccepted	1590258100346	1590258100347	OK	 
REQUEST	1604		LocalAccepted Redirect 1	1590258100199	1590258100394	OK	 
USER	AceptarLocalTestPositivo	725	END	1590257947851	1590258100406
REQUEST	1607		LocalAccepted	1590258100436	1590258100437	OK	 
REQUEST	1605		LocalAccepted Redirect 1	1590258100295	1590258100509	OK	 
REQUEST	1606		LocalAccepted Redirect 1	1590258100347	1590258100529	OK	 
USER	AceptarLocalTestPositivo	726	END	1590257947953	1590258100529
REQUEST	1608		LocalAccepted	1590258100560	1590258100561	OK	 
USER	AceptarLocalTestPositivo	727	END	1590257948047	1590258100576
REQUEST	1607		LocalAccepted Redirect 1	1590258100437	1590258100616	OK	 
REQUEST	1609		LocalAccepted	1590258100623	1590258100623	OK	 
REQUEST	1610		LocalAccepted	1590258100716	1590258100717	OK	 
USER	AceptarLocalTestPositivo	728	END	1590257948156	1590258100736
REQUEST	1608		LocalAccepted Redirect 1	1590258100561	1590258100740	OK	 
REQUEST	1609		LocalAccepted Redirect 1	1590258100623	1590258100804	OK	 
USER	AceptarLocalTestPositivo	729	END	1590257948249	1590258100826
REQUEST	1611		LocalAccepted	1590258100841	1590258100842	OK	 
REQUEST	1610		LocalAccepted Redirect 1	1590258100717	1590258100883	OK	 
USER	AceptarLocalTestPositivo	730	END	1590257948346	1590258100904
USER	AceptarLocalTestPositivo	731	END	1590257948453	1590258100986
REQUEST	1611		LocalAccepted Redirect 1	1590258100842	1590258100999	OK	 
REQUEST	1612		LocalAccepted	1590258101013	1590258101014	OK	 
REQUEST	1623		LocalAccepted	1590258101091	1590258101092	OK	 
USER	AceptarLocalTestPositivo	732	END	1590257948550	1590258101096
REQUEST	1624		LocalAccepted	1590258101123	1590258101123	OK	 
REQUEST	1612		LocalAccepted Redirect 1	1590258101014	1590258101177	OK	 
USER	AceptarLocalTestPositivo	743	END	1590257948663	1590258101248
REQUEST	1623		LocalAccepted Redirect 1	1590258101092	1590258101264	OK	 
USER	AceptarLocalTestPositivo	744	END	1590257948759	1590258101279
REQUEST	1625		LocalAccepted	1590258101279	1590258101280	OK	 
REQUEST	1624		LocalAccepted Redirect 1	1590258101124	1590258101297	OK	 
REQUEST	1626		LocalAccepted	1590258101346	1590258101347	OK	 
USER	AceptarLocalTestPositivo	745	END	1590257948856	1590258101407
REQUEST	1625		LocalAccepted Redirect 1	1590258101280	1590258101457	OK	 
USER	AceptarLocalTestPositivo	746	END	1590257948956	1590258101485
REQUEST	1627		LocalAccepted	1590258101485	1590258101486	OK	 
REQUEST	1626		LocalAccepted Redirect 1	1590258101347	1590258101511	OK	 
REQUEST	1628		LocalAccepted	1590258101563	1590258101564	OK	 
USER	AceptarLocalTestPositivo	747	END	1590257949063	1590258101610
REQUEST	1627		LocalAccepted Redirect 1	1590258101486	1590258101644	OK	 
REQUEST	1629		LocalAccepted	1590258101719	1590258101720	OK	 
REQUEST	1628		LocalAccepted Redirect 1	1590258101564	1590258101723	OK	 
USER	AceptarLocalTestPositivo	748	END	1590257949157	1590258101735
REQUEST	1630		LocalAccepted	1590258101813	1590258101814	OK	 
USER	AceptarLocalTestPositivo	749	END	1590257949256	1590258101816
REQUEST	1629		LocalAccepted Redirect 1	1590258101720	1590258101873	OK	 
REQUEST	1631		LocalAccepted	1590258101907	1590258101908	OK	 
USER	AceptarLocalTestPositivo	750	END	1590257949360	1590258101956
REQUEST	1632		LocalAccepted	1590258101956	1590258101957	OK	 
REQUEST	1630		LocalAccepted Redirect 1	1590258101814	1590258101980	OK	 
USER	AceptarLocalTestPositivo	751	END	1590257949456	1590258102016
REQUEST	1643		LocalAccepted	1590258102066	1590258102066	OK	 
REQUEST	1631		LocalAccepted Redirect 1	1590258101908	1590258102089	OK	 
USER	AceptarLocalTestPositivo	761	END	1590257949563	1590258102126
REQUEST	1632		LocalAccepted Redirect 1	1590258101957	1590258102140	OK	 
REQUEST	1644		LocalAccepted	1590258102142	1590258102143	OK	 
REQUEST	1645		LocalAccepted	1590258102219	1590258102220	OK	 
REQUEST	1643		LocalAccepted Redirect 1	1590258102066	1590258102246	OK	 
USER	AceptarLocalTestPositivo	762	END	1590257949646	1590258102266
USER	AceptarLocalTestPositivo	763	END	1590257949751	1590258102297
REQUEST	1646		LocalAccepted	1590258102316	1590258102317	OK	 
REQUEST	1644		LocalAccepted Redirect 1	1590258102143	1590258102331	OK	 
REQUEST	1645		LocalAccepted Redirect 1	1590258102220	1590258102398	OK	 
REQUEST	1647		LocalAccepted	1590258102428	1590258102429	OK	 
USER	AceptarLocalTestPositivo	764	END	1590257949846	1590258102446
REQUEST	1646		LocalAccepted Redirect 1	1590258102317	1590258102480	OK	 
USER	AceptarLocalTestPositivo	765	END	1590257949954	1590258102522
REQUEST	1648		LocalAccepted	1590258102537	1590258102538	OK	 
USER	AceptarLocalTestPositivo	766	END	1590257950052	1590258102586
REQUEST	1647		LocalAccepted Redirect 1	1590258102429	1590258102593	OK	 
REQUEST	1649		LocalAccepted	1590258102651	1590258102652	OK	 
USER	AceptarLocalTestPositivo	767	END	1590257950146	1590258102686
REQUEST	1648		LocalAccepted Redirect 1	1590258102538	1590258102712	OK	 
REQUEST	1650		LocalAccepted	1590258102714	1590258102715	OK	 
USER	AceptarLocalTestPositivo	768	END	1590257950255	1590258102792
REQUEST	1649		LocalAccepted Redirect 1	1590258102652	1590258102824	OK	 
REQUEST	1651		LocalAccepted	1590258102840	1590258102841	OK	 
USER	AceptarLocalTestPositivo	769	END	1590257950349	1590258102876
REQUEST	1650		LocalAccepted Redirect 1	1590258102715	1590258102887	OK	 
USER	AceptarLocalTestPositivo	770	END	1590257950446	1590258102992
REQUEST	1651		LocalAccepted Redirect 1	1590258102841	1590258102997	OK	 
REQUEST	1652		LocalAccepted	1590258103024	1590258103025	OK	 
REQUEST	1663		LocalAccepted	1590258103039	1590258103040	OK	 
USER	AceptarLocalTestPositivo	771	END	1590257950552	1590258103086
REQUEST	1664		LocalAccepted	1590258103117	1590258103118	OK	 
USER	AceptarLocalTestPositivo	783	END	1590257950677	1590258103148
REQUEST	1652		LocalAccepted Redirect 1	1590258103025	1590258103203	OK	 
REQUEST	1663		LocalAccepted Redirect 1	1590258103040	1590258103222	OK	 
REQUEST	1665		LocalAccepted	1590258103226	1590258103227	OK	 
USER	AceptarLocalTestPositivo	784	END	1590257950756	1590258103289
REQUEST	1664		LocalAccepted Redirect 1	1590258103118	1590258103300	OK	 
REQUEST	1666		LocalAccepted	1590258103336	1590258103337	OK	 
USER	AceptarLocalTestPositivo	785	END	1590257950856	1590258103400
REQUEST	1665		LocalAccepted Redirect 1	1590258103227	1590258103416	OK	 
REQUEST	1667		LocalAccepted	1590258103463	1590258103464	OK	 
USER	AceptarLocalTestPositivo	786	END	1590257950962	1590258103494
REQUEST	1666		LocalAccepted Redirect 1	1590258103337	1590258103512	OK	 
REQUEST	1668		LocalAccepted	1590258103526	1590258103527	OK	 
USER	AceptarLocalTestPositivo	787	END	1590257951059	1590258103606
REQUEST	1667		LocalAccepted Redirect 1	1590258103464	1590258103622	OK	 
REQUEST	1669		LocalAccepted	1590258103650	1590258103651	OK	 
REQUEST	1668		LocalAccepted Redirect 1	1590258103527	1590258103686	OK	 
REQUEST	1670		LocalAccepted	1590258103712	1590258103713	OK	 
USER	AceptarLocalTestPositivo	788	END	1590257951156	1590258103746
REQUEST	1669		LocalAccepted Redirect 1	1590258103651	1590258103810	OK	 
REQUEST	1671		LocalAccepted	1590258103837	1590258103838	OK	 
USER	AceptarLocalTestPositivo	789	END	1590257951263	1590258103856
REQUEST	1670		LocalAccepted Redirect 1	1590258103713	1590258103872	OK	 
USER	AceptarLocalTestPositivo	790	END	1590257951356	1590258103947
REQUEST	1672		LocalAccepted	1590258103978	1590258103979	OK	 
REQUEST	1671		LocalAccepted Redirect 1	1590258103838	1590258104001	OK	 
USER	AceptarLocalTestPositivo	791	END	1590257951466	1590258104041
REQUEST	1683		LocalAccepted	1590258104056	1590258104057	OK	 
