ASSERTION	AAEDAAEBAwAAAAAAAIizQA==
ASSERTION	AAEDAAECAwAAAAAAAECPQA==
ASSERTION	AAECAAMEAAAAAAAAwFdA
RUN	dp2.AceptarLocalTest	aceptarlocaltest	1590257138182	 	3.3.1
USER	AceptarLocalTestPositivo	93	END	1590257141934	1590257300108
REQUEST	3436		Forbidden	1590257285004	1590257300113	OK	 
REQUEST	531		LocalAccepted Redirect 1	1590257282524	1590257300115	OK	 
REQUEST	3394		Forbidden	1590257284983	1590257300116	OK	 
REQUEST	1740		ShowLocal	1590257280891	1590257300119	OK	 
REQUEST	3964		RightLogged	1590257283120	1590257300120	OK	 
REQUEST	3976		RightLogged	1590257285018	1590257300120	OK	 
REQUEST	491		LocalAccepted Redirect 1	1590257278450	1590257300130	OK	 
REQUEST	3856		RightLogged	1590257281008	1590257300134	OK	 
REQUEST	3977		RightLogged	1590257285066	1590257300134	OK	 
USER	AceptarLocalTestNegativo	2874	END	1590257210989	1590257300143
REQUEST	3274		Forbidden	1590257285004	1590257300145	OK	 
USER	AceptarLocalTestNegativo	2839	END	1590257210233	1590257300218
REQUEST	581		LocalAccepted Redirect 1	1590257282660	1590257300250	OK	 
REQUEST	982		LocalAccepted	1590257277338	1590257300251	OK	 
REQUEST	1302		LocalAccepted	1590257285168	1590257300253	OK	 
REQUEST	3859		RightLogged	1590257281056	1590257300254	OK	 
REQUEST	1729		ShowLocal	1590257285195	1590257300258	OK	 
REQUEST	3237		Forbidden	1590257285225	1590257300264	OK	 
REQUEST	3439		Forbidden	1590257285225	1590257300270	OK	 
REQUEST	2701		MyLocales	1590257284669	1590257300334	OK	 
USER	AceptarLocalTestNegativo	2919	END	1590257212237	1590257300352
USER	AceptarLocalTestNegativo	2913	END	1590257211920	1590257300352
REQUEST	3398		Forbidden	1590257285228	1590257300355	OK	 
REQUEST	1220		LocalAccepted Redirect 1	1590257299876	1590257300357	OK	 
REQUEST	3926		RightLogged	1590257283210	1590257300357	OK	 
REQUEST	3966		RightLogged	1590257283210	1590257300357	OK	 
REQUEST	3930		RightLogged	1590257283241	1590257300357	OK	 
REQUEST	3223		RightLogged Redirect 1	1590257285233	1590257300365	OK	 
REQUEST	3438		Forbidden	1590257285238	1590257300372	OK	 
REQUEST	1938		ShowLocal	1590257283391	1590257300377	OK	 
REQUEST	3125		RightLogged Redirect 1	1590257283396	1590257300382	OK	 
REQUEST	3330		RightLogged Redirect 1	1590257283396	1590257300383	OK	 
REQUEST	1974		ShowLocal	1590257285296	1590257300392	OK	 
REQUEST	3357		Forbidden	1590257285308	1590257300399	OK	 
USER	AceptarLocalTestNegativo	2907	END	1590257211627	1590257300402
USER	AceptarLocalTestPositivo	125	END	1590257142518	1590257300408
REQUEST	2894		MyLocales	1590257284798	1590257300409	OK	 
REQUEST	3658		RightLogged Redirect 1	1590257298813	1590257300418	OK	 
REQUEST	2728		MyLocales	1590257277173	1590257300440	OK	 
REQUEST	1976		ShowLocal	1590257283416	1590257300446	OK	 
REQUEST	605		LocalAccepted Redirect 1	1590257284929	1590257300452	OK	 
REQUEST	444		LocalAccepted Redirect 1	1590257282927	1590257300542	OK	 
REQUEST	1172		LocalAccepted	1590257283510	1590257300543	OK	 
REQUEST	741		LocalAccepted Redirect 1	1590257284941	1590257300569	OK	 
REQUEST	3281		Forbidden	1590257285380	1590257300584	OK	 
USER	AceptarLocalTestNegativo	2826	END	1590257209578	1590257300588
REQUEST	2534		MyLocales	1590257271675	1590257300625	OK	 
REQUEST	3167		RightLogged Redirect 1	1590257279271	1590257300633	OK	 
REQUEST	1171		LocalAccepted	1590257281222	1590257300633	OK	 
REQUEST	3466		Forbidden	1590257285381	1590257300641	OK	 
REQUEST	3360		Forbidden	1590257285381	1590257300645	OK	 
REQUEST	3467		Forbidden	1590257285381	1590257300652	OK	 
REQUEST	3401		Forbidden	1590257285381	1590257300656	OK	 
REQUEST	3426		Forbidden	1590257285381	1590257300665	OK	 
REQUEST	3402		Forbidden	1590257285380	1590257300672	OK	 
REQUEST	3425		Forbidden	1590257285381	1590257300679	OK	 
REQUEST	2928		MyLocales	1590257285045	1590257300685	OK	 
REQUEST	3468		Forbidden	1590257285381	1590257300688	OK	 
REQUEST	1980		ShowLocal	1590257279315	1590257300694	OK	 
REQUEST	3362		Forbidden	1590257285380	1590257300696	OK	 
REQUEST	3355		Forbidden	1590257285380	1590257300700	OK	 
REQUEST	3442		Forbidden	1590257285380	1590257300713	OK	 
REQUEST	461		LocalAccepted Redirect 1	1590257283206	1590257300738	OK	 
REQUEST	3963		RightLogged	1590257285380	1590257300739	OK	 
REQUEST	3403		RightLogged	1590257279379	1590257300741	OK	 
REQUEST	3263		RightLogged Redirect 1	1590257285419	1590257300746	OK	 
REQUEST	3256		RightLogged Redirect 1	1590257281400	1590257300750	OK	 
USER	AceptarLocalTestNegativo	2960	END	1590257213336	1590257300753
USER	AceptarLocalTestNegativo	2921	END	1590257212333	1590257300753
REQUEST	3219		RightLogged Redirect 1	1590257281407	1590257300754	OK	 
REQUEST	3690		RightLogged	1590257277738	1590257300755	OK	 
REQUEST	3534		RightLogged Redirect 1	1590257293794	1590257300757	OK	 
REQUEST	3811		RightLogged	1590257283608	1590257300757	OK	 
REQUEST	3819		RightLogged	1590257283604	1590257300757	OK	 
USER	AceptarLocalTestNegativo	2922	END	1590257212372	1590257300759
REQUEST	3383		Forbidden	1590257285420	1590257300761	OK	 
REQUEST	1174		LocalAccepted	1590257285498	1590257300761	OK	 
REQUEST	3400		Forbidden	1590257285420	1590257300765	OK	 
REQUEST	3304		Forbidden	1590257285420	1590257300765	OK	 
REQUEST	2702		MyLocales	1590257279025	1590257300790	OK	 
REQUEST	3728		RightLogged	1590257281685	1590257300790	OK	 
REQUEST	1257		LocalAccepted	1590257283638	1590257300792	OK	 
REQUEST	3301		RightLogged	1590257268994	1590257300792	OK	 
REQUEST	2046		ShowLocal	1590257285677	1590257300795	OK	 
REQUEST	3821		RightLogged	1590257283558	1590257300800	OK	 
USER	AceptarLocalTestNegativo	2999	END	1590257214178	1590257300801
REQUEST	3805		RightLogged Redirect 1	1590257299025	1590257300803	OK	 
REQUEST	3860		RightLogged	1590257283588	1590257300803	OK	 
REQUEST	3886		RightLogged	1590257283666	1590257300803	OK	 
REQUEST	3472		Forbidden	1590257285678	1590257300807	OK	 
USER	AceptarLocalTestNegativo	2882	END	1590257211390	1590257300828
USER	AceptarLocalTestNegativo	2837	END	1590257210138	1590257300828
USER	AceptarLocalTestPositivo	34	END	1590257141028	1590257300848
REQUEST	687		LocalAccepted Redirect 1	1590257285329	1590257300868	OK	 
REQUEST	3652		RightLogged	1590257281772	1590257300868	OK	 
REQUEST	2725		MyLocales	1590257279198	1590257300882	OK	 
REQUEST	3902		RightLogged	1590257283588	1590257300882	OK	 
REQUEST	2742		MyLocales	1590257279198	1590257300926	OK	 
REQUEST	3778		RightLogged	1590257281995	1590257300927	OK	 
REQUEST	2130		ShowLocal	1590257283808	1590257300931	OK	 
REQUEST	1644		ShowLocal	1590257270369	1590257300934	OK	 
REQUEST	2857		MyLocales	1590257283479	1590257300958	OK	 
REQUEST	1172		LocalAccepted Redirect 1	1590257300543	1590257300996	OK	 
REQUEST	2220		ShowLocal	1590257283848	1590257301009	OK	 
REQUEST	3973		RightLogged	1590257283919	1590257301010	OK	 
REQUEST	2085		ShowLocal	1590257285834	1590257301014	OK	 
REQUEST	3389		Forbidden	1590257285902	1590257301026	OK	 
REQUEST	3285		RightLogged Redirect 1	1590257284017	1590257301032	OK	 
REQUEST	1899		ShowLocal	1590257282084	1590257301036	OK	 
REQUEST	653		LocalAccepted Redirect 1	1590257283541	1590257301051	OK	 
REQUEST	3428		Forbidden	1590257285902	1590257301064	OK	 
REQUEST	1892		ShowLocal	1590257276408	1590257301064	OK	 
REQUEST	1171		LocalAccepted Redirect 1	1590257300633	1590257301106	OK	 
REQUEST	1058		LocalAccepted	1590257279963	1590257301106	OK	 
REQUEST	3901		RightLogged	1590257282067	1590257301107	OK	 
REQUEST	3845		RightLogged	1590257282068	1590257301112	OK	 
REQUEST	3431		Forbidden	1590257285986	1590257301118	OK	 
REQUEST	3434		Forbidden	1590257286017	1590257301131	OK	 
REQUEST	3477		Forbidden	1590257286017	1590257301133	OK	 
REQUEST	3396		Forbidden	1590257286018	1590257301134	OK	 
REQUEST	3475		Forbidden	1590257285985	1590257301160	OK	 
REQUEST	612		LocalAccepted Redirect 1	1590257285412	1590257301230	OK	 
REQUEST	3440		Forbidden	1590257286048	1590257301240	OK	 
REQUEST	726		LocalAccepted Redirect 1	1590257285597	1590257301245	OK	 
REQUEST	3812		RightLogged	1590257280031	1590257301245	OK	 
REQUEST	3463		Forbidden	1590257286048	1590257301257	OK	 
REQUEST	3464		Forbidden	1590257286048	1590257301259	OK	 
USER	AceptarLocalTestNegativo	2909	END	1590257211720	1590257301281
REQUEST	2804		MyLocales	1590257285727	1590257301311	OK	 
REQUEST	2817		MyLocales	1590257283808	1590257301344	OK	 
REQUEST	1134		LocalAccepted	1590257282163	1590257301345	OK	 
USER	AceptarLocalTestNegativo	3036	END	1590257215106	1590257301349
USER	AceptarLocalTestPositivo	29	END	1590257140790	1590257301349
REQUEST	3437		Forbidden	1590257286048	1590257301357	OK	 
REQUEST	2884		MyLocales	1590257285740	1590257301358	OK	 
REQUEST	1821		ShowLocal	1590257280092	1590257301363	OK	 
REQUEST	3723		RightLogged Redirect 1	1590257299376	1590257301364	OK	 
REQUEST	3478		Forbidden	1590257286065	1590257301372	OK	 
REQUEST	2047		ShowLocal	1590257286068	1590257301389	OK	 
REQUEST	1937		ShowLocal	1590257276737	1590257301392	OK	 
REQUEST	2216		ShowLocal	1590257284091	1590257301395	OK	 
REQUEST	615		LocalAccepted Redirect 1	1590257285793	1590257301420	OK	 
REQUEST	1164		LocalAccepted	1590257284122	1590257301421	OK	 
REQUEST	1056		LocalAccepted	1590257280168	1590257301421	OK	 
REQUEST	3382		RightLogged Redirect 1	1590257286297	1590257301430	OK	 
REQUEST	3851		RightLogged	1590257282278	1590257301430	OK	 
REQUEST	3441		Forbidden	1590257286068	1590257301435	OK	 
USER	AceptarLocalTestPositivo	136	END	1590257143067	1590257301438
REQUEST	2773		MyLocales	1590257283848	1590257301452	OK	 
USER	AceptarLocalTestNegativo	2880	END	1590257211292	1590257301514
REQUEST	570		LocalAccepted Redirect 1	1590257282132	1590257301543	OK	 
REQUEST	724		LocalAccepted Redirect 1	1590257282133	1590257301547	OK	 
REQUEST	2089		ShowLocal	1590257284122	1590257301550	OK	 
USER	AceptarLocalTestPositivo	84	END	1590257141495	1590257301559
USER	AceptarLocalTestNegativo	2987	END	1590257213580	1590257301559
REQUEST	1886		ShowLocal	1590257284137	1590257301559	OK	 
USER	AceptarLocalTestNegativo	2994	END	1590257213950	1590257301576
USER	AceptarLocalTestNegativo	2985	END	1590257213482	1590257301595
USER	AceptarLocalTestNegativo	2916	END	1590257212070	1590257301595
USER	AceptarLocalTestNegativo	2943	END	1590257212449	1590257301618
REQUEST	530		LocalAccepted Redirect 1	1590257282102	1590257301659	OK	 
USER	AceptarLocalTestNegativo	2912	END	1590257211870	1590257301670
REQUEST	566		LocalAccepted Redirect 1	1590257284017	1590257301678	OK	 
REQUEST	1287		LocalAccepted	1590257284168	1590257301678	OK	 
USER	AceptarLocalTestNegativo	2910	END	1590257211768	1590257301695
REQUEST	683		LocalAccepted Redirect 1	1590257284025	1590257301746	OK	 
REQUEST	3942		RightLogged	1590257284263	1590257301746	OK	 
REQUEST	3423		Forbidden	1590257286368	1590257301760	OK	 
REQUEST	2805		MyLocales	1590257280118	1590257301815	OK	 
REQUEST	686		LocalAccepted Redirect 1	1590257286068	1590257301856	OK	 
REQUEST	3289		RightLogged Redirect 1	1590257286390	1590257301861	OK	 
REQUEST	3292		RightLogged Redirect 1	1590257286399	1590257301862	OK	 
REQUEST	894		LocalAccepted	1590257272881	1590257301864	OK	 
REQUEST	2163		ShowLocal	1590257284320	1590257301866	OK	 
REQUEST	1099		LocalAccepted	1590257280342	1590257301867	OK	 
REQUEST	3981		RightLogged	1590257284248	1590257301876	OK	 
REQUEST	3929		RightLogged	1590257284440	1590257301903	OK	 
REQUEST	1203		LocalAccepted	1590257284525	1590257301912	OK	 
REQUEST	1210		LocalAccepted	1590257286420	1590257301913	OK	 
REQUEST	2008		ShowLocal	1590257282508	1590257301917	OK	 
REQUEST	3933		RightLogged	1590257284540	1590257301917	OK	 
REQUEST	614		LocalAccepted Redirect 1	1590257282243	1590257301924	OK	 
REQUEST	2738		MyLocales	1590257284122	1590257301942	OK	 
REQUEST	1972		ShowLocal	1590257284578	1590257301952	OK	 
REQUEST	3424		Forbidden	1590257286552	1590257301953	OK	 
REQUEST	3900		RightLogged	1590257284578	1590257301953	OK	 
REQUEST	1139		LocalAccepted	1590257282631	1590257301953	OK	 
REQUEST	3980		RightLogged	1590257284639	1590257301953	OK	 
REQUEST	2088		ShowLocal	1590257282660	1590257301961	OK	 
REQUEST	3508		Forbidden	1590257286552	1590257301961	OK	 
REQUEST	2170		ShowLocal	1590257284685	1590257301965	OK	 
REQUEST	3187		Forbidden	1590257286608	1590257301968	OK	 
REQUEST	3429		Forbidden	1590257286622	1590257301971	OK	 
REQUEST	3473		Forbidden	1590257286608	1590257301973	OK	 
USER	AceptarLocalTestPositivo	9	END	1590257139778	1590257301988
REQUEST	782		LocalAccepted Redirect 1	1590257286298	1590257301991	OK	 
REQUEST	2819		MyLocales	1590257282319	1590257302012	OK	 
REQUEST	3896		RightLogged	1590257282762	1590257302013	OK	 
REQUEST	3936		RightLogged	1590257282794	1590257302013	OK	 
REQUEST	2095		ShowLocal	1590257280623	1590257302020	OK	 
USER	AceptarLocalTestPositivo	35	END	1590257141078	1590257302050
REQUEST	1046		LocalAccepted	1590257278401	1590257302082	OK	 
REQUEST	2054		ShowLocal	1590257284574	1590257302083	OK	 
REQUEST	2294		ShowLocal	1590257286564	1590257302083	OK	 
REQUEST	2774		MyLocales	1590257286340	1590257302085	OK	 
USER	AceptarLocalTestNegativo	2827	END	1590257209634	1590257302147
REQUEST	2813		MyLocales	1590257280182	1590257302148	OK	 
REQUEST	888		LocalAccepted	1590257277200	1590257302149	OK	 
REQUEST	1817		ShowLocal	1590257278588	1590257302154	OK	 
REQUEST	3474		Forbidden	1590257286777	1590257302160	OK	 
REQUEST	3516		Forbidden	1590257286777	1590257302162	OK	 
REQUEST	765		LocalAccepted Redirect 1	1590257286362	1590257302174	OK	 
REQUEST	2222		ShowLocal	1590257284825	1590257302179	OK	 
USER	AceptarLocalTestNegativo	2877	END	1590257211140	1590257302198
REQUEST	622		LocalAccepted Redirect 1	1590257284285	1590257302243	OK	 
REQUEST	412		LocalAccepted Redirect 1	1590257284286	1590257302245	OK	 
REQUEST	3259		RightLogged Redirect 1	1590257284863	1590257302245	OK	 
REQUEST	3175		RightLogged Redirect 1	1590257286830	1590257302254	OK	 
REQUEST	3854		RightLogged	1590257282866	1590257302255	OK	 
REQUEST	3415		RightLogged Redirect 1	1590257286916	1590257302257	OK	 
REQUEST	3291		RightLogged Redirect 1	1590257286923	1590257302258	OK	 
REQUEST	3414		RightLogged Redirect 1	1590257286925	1590257302266	OK	 
REQUEST	3883		RightLogged	1590257282918	1590257302267	OK	 
USER	AceptarLocalTestNegativo	3032	END	1590257214908	1590257302338
REQUEST	651		LocalAccepted Redirect 1	1590257284487	1590257302342	OK	 
REQUEST	2820		MyLocales	1590257282444	1590257302349	OK	 
REQUEST	1165		LocalAccepted	1590257282985	1590257302365	OK	 
REQUEST	3939		RightLogged	1590257282944	1590257302410	OK	 
USER	AceptarLocalTestNegativo	2948	END	1590257212698	1590257302430
USER	AceptarLocalTestNegativo	3001	END	1590257214281	1590257302445
USER	AceptarLocalTestNegativo	2989	END	1590257213686	1590257302448
REQUEST	809		LocalAccepted Redirect 1	1590257286488	1590257302452	OK	 
REQUEST	3848		RightLogged	1590257283049	1590257302453	OK	 
USER	AceptarLocalTestNegativo	2944	END	1590257212508	1590257302461
USER	AceptarLocalTestNegativo	2991	END	1590257213787	1590257302478
REQUEST	2931		MyLocales	1590257284688	1590257302489	OK	 
USER	AceptarLocalTestNegativo	2992	END	1590257213832	1590257302494
USER	AceptarLocalTestNegativo	3003	END	1590257214390	1590257302494
REQUEST	774		LocalAccepted Redirect 1	1590257282662	1590257302498	OK	 
REQUEST	2177		ShowLocal	1590257285018	1590257302514	OK	 
REQUEST	2290		ShowLocal	1590257285045	1590257302519	OK	 
REQUEST	2730		MyLocales	1590257277213	1590257302525	OK	 
REQUEST	3255		RightLogged Redirect 1	1590257286985	1590257302538	OK	 
REQUEST	1138		LocalAccepted	1590257280908	1590257302541	OK	 
REQUEST	3217		RightLogged Redirect 1	1590257286995	1590257302545	OK	 
REQUEST	1211		LocalAccepted	1590257283119	1590257302546	OK	 
REQUEST	3371		RightLogged Redirect 1	1590257287008	1590257302548	OK	 
REQUEST	2017		ShowLocal	1590257285147	1590257302554	OK	 
USER	AceptarLocalTestNegativo	2904	END	1590257211473	1590257302578
REQUEST	3978		RightLogged	1590257285078	1590257302589	OK	 
USER	AceptarLocalTestNegativo	2841	END	1590257210328	1590257302623
USER	AceptarLocalTestNegativo	2908	END	1590257211669	1590257302623
USER	AceptarLocalTestNegativo	3067	END	1590257215623	1590257302623
USER	AceptarLocalTestNegativo	2961	END	1590257213376	1590257302639
USER	AceptarLocalTestNegativo	3081	END	1590257216319	1590257302639
USER	AceptarLocalTestNegativo	3037	END	1590257215156	1590257302639
USER	AceptarLocalTestNegativo	2917	END	1590257212126	1590257302639
USER	AceptarLocalTestNegativo	3025	END	1590257214549	1590257302639
REQUEST	735		LocalAccepted Redirect 1	1590257286818	1590257302645	OK	 
REQUEST	3859		RightLogged Redirect 1	1590257300254	1590257302653	OK	 
REQUEST	410		LocalAccepted Redirect 1	1590257275017	1590257302661	OK	 
REQUEST	3777		RightLogged	1590257281075	1590257302661	OK	 
REQUEST	2124		ShowLocal	1590257285225	1590257302671	OK	 
REQUEST	2062		ShowLocal	1590257287158	1590257302674	OK	 
REQUEST	3928		RightLogged	1590257283210	1590257302675	OK	 
REQUEST	499		LocalAccepted Redirect 1	1590257284864	1590257302679	OK	 
REQUEST	3966		RightLogged Redirect 1	1590257300357	1590257302695	OK	 
REQUEST	3054		RightLogged Redirect 1	1590257287286	1590257302697	OK	 
REQUEST	2139		ShowLocal	1590257283241	1590257302699	OK	 
REQUEST	1255		LocalAccepted	1590257287289	1590257302700	OK	 
REQUEST	2084		ShowLocal	1590257287319	1590257302704	OK	 
REQUEST	3376		RightLogged Redirect 1	1590257287306	1590257302706	OK	 
REQUEST	3375		RightLogged Redirect 1	1590257287288	1590257302710	OK	 
REQUEST	2858		MyLocales	1590257284929	1590257302740	OK	 
USER	AceptarLocalTestPositivo	126	END	1590257142565	1590257302748
REQUEST	654		LocalAccepted Redirect 1	1590257286930	1590257302819	OK	 
REQUEST	573		LocalAccepted Redirect 1	1590257280840	1590257302819	OK	 
REQUEST	1129		LocalAccepted	1590257283403	1590257302820	OK	 
USER	AceptarLocalTestNegativo	2875	END	1590257211040	1590257302904
REQUEST	742		LocalAccepted Redirect 1	1590257286938	1590257302907	OK	 
REQUEST	737		LocalAccepted Redirect 1	1590257286943	1590257302921	OK	 
USER	AceptarLocalTestPositivo	178	END	1590257144186	1590257302953
REQUEST	732		LocalAccepted Redirect 1	1590257286976	1590257302985	OK	 
REQUEST	1328		LocalAccepted	1590257285380	1590257302986	OK	 
USER	AceptarLocalTestPositivo	39	END	1590257141278	1590257303022
REQUEST	2859		MyLocales	1590257287040	1590257303059	OK	 
REQUEST	1259		LocalAccepted	1590257285381	1590257303067	OK	 
REQUEST	3349		Forbidden	1590257287545	1590257303075	OK	 
REQUEST	2123		ShowLocal	1590257283588	1590257303082	OK	 
USER	AceptarLocalTestPositivo	102	END	1590257142387	1590257303104
REQUEST	413		LocalAccepted Redirect 1	1590257283205	1590257303112	OK	 
USER	AceptarLocalTestNegativo	2866	END	1590257210589	1590257303125
REQUEST	3481		Forbidden	1590257287584	1590257303131	OK	 
REQUEST	3390		Forbidden	1590257287584	1590257303138	OK	 
USER	AceptarLocalTestNegativo	2915	END	1590257212018	1590257303147
USER	AceptarLocalTestPositivo	30	END	1590257140837	1590257303147
USER	AceptarLocalTestPositivo	89	END	1590257141731	1590257303198
USER	AceptarLocalTestNegativo	3104	END	1590257216469	1590257303209
REQUEST	734		LocalAccepted Redirect 1	1590257285323	1590257303211	OK	 
REQUEST	650		LocalAccepted Redirect 1	1590257287379	1590257303215	OK	 
REQUEST	2221		ShowLocal	1590257287606	1590257303223	OK	 
REQUEST	2175		ShowLocal	1590257287631	1590257303235	OK	 
REQUEST	697		LocalAccepted Redirect 1	1590257285349	1590257303266	OK	 
REQUEST	3779		RightLogged	1590257279557	1590257303267	OK	 
REQUEST	2898		MyLocales	1590257285296	1590257303267	OK	 
REQUEST	1243		LocalAccepted	1590257285420	1590257303275	OK	 
REQUEST	3850		RightLogged	1590257281398	1590257303276	OK	 
REQUEST	700		LocalAccepted Redirect 1	1590257285350	1590257303276	OK	 
REQUEST	3888		RightLogged	1590257281414	1590257303277	OK	 
REQUEST	3893		RightLogged	1590257283588	1590257303280	OK	 
REQUEST	2217		ShowLocal	1590257285420	1590257303281	OK	 
REQUEST	3503		Forbidden	1590257287681	1590257303284	OK	 
REQUEST	3850		RightLogged Redirect 1	1590257303276	1590257303285	OK	 
REQUEST	1178		LocalAccepted	1590257287714	1590257303287	OK	 
REQUEST	2244		ShowLocal	1590257287761	1590257303289	OK	 
USER	AceptarLocalTestNegativo	2881	END	1590257211340	1590257303289
USER	AceptarLocalTestNegativo	2945	END	1590257212556	1590257303289
